"Num_Acc";"id_vehicule";"num_veh";"senc";"catv";"obs";"obsm";"choc";"manv";"motor";"occutc"
"202400008032";"155 767 668";"A01";"1";"7";"2";"2";"4";"19";"1";""
"202400008032";"155 767 671";"B01";"2";"7";"0";"2";"1";"1";"1";""
"202400008033";"155 767 666";"A01";"2";"10";"0";"2";"8";"1";"1";""
"202400008033";"155 767 669";"B01";"1";"10";"0";"2";"2";"1";"1";""
"202400008034";"155 767 667";"A01";"0";"33";"0";"2";"2";"26";"1";""
"202400008034";"155 767 670";"B01";"0";"7";"0";"2";"2";"19";"1";""
"202400008035";"155 767 663";"A01";"1";"1";"0";"2";"8";"1";"5";""
"202400008035";"155 767 665";"Z01";"2";"7";"0";"2";"0";"26";"1";""
"202400008036";"155 767 661";"B01";"1";"7";"0";"2";"1";"0";"1";""
"202400008036";"155 767 664";"A01";"2";"7";"0";"2";"1";"0";"1";""
"202400008037";"155 767 659";"A01";"1";"50";"0";"1";"1";"25";"3";""
"202400008038";"155 767 658";"A01";"0";"7";"0";"2";"2";"5";"1";""
"202400008038";"155 767 660";"B01";"0";"32";"0";"2";"1";"1";"1";""
"202400008038";"155 767 662";"C01";"0";"7";"0";"2";"1";"1";"1";""
"202400008039";"155 767 657";"A01";"1";"7";"4";"0";"2";"2";"1";""
"202400008040";"155 767 653";"A01";"2";"7";"0";"2";"1";"2";"1";""
"202400008040";"155 767 655";"B01";"2";"7";"0";"2";"4";"1";"1";""
"202400008040";"155 767 656";"D01";"2";"7";"0";"2";"2";"26";"1";""
"202400008041";"155 767 651";"A01";"2";"33";"0";"2";"1";"21";"1";""
"202400008041";"155 767 654";"B01";"1";"7";"0";"2";"5";"15";"2";""
"202400008042";"155 767 650";"A01";"1";"21";"0";"2";"8";"15";"1";""
"202400008042";"155 767 652";"B01";"1";"33";"0";"2";"1";"17";"1";""
"202400008043";"155 767 648";"A01";"2";"7";"0";"2";"2";"12";"1";""
"202400008043";"155 767 649";"B01";"2";"33";"0";"2";"3";"3";"3";""
"202400008044";"155 767 646";"A01";"2";"33";"0";"2";"1";"2";"1";""
"202400008044";"155 767 647";"B01";"3";"10";"0";"2";"6";"2";"1";""
"202400008045";"155 767 644";"A01";"2";"7";"4";"0";"1";"1";"1";""
"202400008046";"155 767 643";"A01";"2";"7";"0";"2";"1";"13";"1";""
"202400008046";"155 767 645";"B01";"1";"7";"0";"2";"3";"1";"1";""
"202400008047";"155 767 641";"A01";"1";"7";"0";"2";"8";"2";"1";""
"202400008047";"155 767 642";"B01";"1";"7";"0";"2";"7";"2";"1";""
"202400008048";"155 767 640";"A01";"2";"7";"15";"0";"7";"13";"1";""
"202400008049";"155 767 639";"A01";"1";"33";"12";"0";"8";"1";"1";""
"202400008050";"155 767 634";"A01";"1";"33";"0";"2";"1";"1";"1";""
"202400008050";"155 767 635";"B01";"2";"7";"0";"2";"4";"1";"1";""
"202400008051";"155 767 636";"A01";"3";"3";"0";"2";"1";"1";"1";""
"202400008051";"155 767 638";"B01";"3";"7";"0";"2";"4";"0";"1";""
"202400008052";"155 767 630";"A01";"1";"7";"0";"1";"8";"15";"1";""
"202400008053";"155 767 629";"B01";"2";"7";"0";"2";"7";"1";"2";""
"202400008053";"155 767 632";"A01";"2";"7";"0";"2";"1";"1";"1";""
"202400008054";"155 767 628";"A01";"1";"7";"4";"0";"2";"1";"1";""
"202400008055";"155 767 626";"A01";"1";"7";"0";"2";"8";"19";"1";""
"202400008055";"155 767 627";"B01";"1";"30";"0";"2";"1";"1";"1";""
"202400008056";"155 767 625";"A01";"3";"3";"0";"1";"1";"0";"1";""
"202400008057";"155 767 624";"A01";"1";"7";"0";"1";"2";"1";"2";""
"202400008058";"155 767 623";"B01";"0";"2";"0";"0";"7";"1";"1";""
"202400008059";"155 767 620";"A01";"3";"7";"0";"4";"6";"19";"1";""
"202400008059";"155 767 622";"B01";"3";"39";"1";"2";"3";"1";"3";""
"202400008060";"155 767 619";"A01";"1";"7";"0";"2";"1";"0";"1";""
"202400008060";"155 767 621";"B01";"1";"7";"0";"2";"0";"0";"1";""
"202400008061";"155 767 617";"B01";"1";"33";"0";"2";"1";"2";"1";""
"202400008061";"155 767 618";"A01";"1";"7";"0";"0";"5";"2";"1";""
"202400008062";"155 767 614";"B01";"1";"7";"0";"2";"3";"1";"1";""
"202400008062";"155 767 616";"A01";"1";"7";"0";"2";"1";"0";"1";""
"202400008063";"155 767 613";"A01";"3";"7";"0";"2";"1";"5";"1";""
"202400008063";"155 767 615";"B01";"3";"7";"0";"2";"1";"23";"1";""
"202400008064";"155 767 610";"B01";"1";"7";"0";"2";"1";"1";"1";""
"202400008064";"155 767 611";"A01";"2";"7";"0";"2";"1";"15";"1";""
"202400008065";"155 767 609";"A01";"1";"7";"0";"2";"2";"1";"1";""
"202400008065";"155 767 612";"B01";"2";"7";"0";"2";"3";"15";"0";""
"202400008066";"155 767 607";"A01";"1";"37";"0";"1";"2";"1";"1";"1"
"202400008067";"155 767 606";"A01";"2";"33";"0";"2";"5";"1";"1";""
"202400008067";"155 767 608";"B01";"2";"32";"0";"2";"5";"1";"1";""
"202400008068";"155 767 605";"A01";"1";"7";"0";"1";"1";"1";"1";""
"202400008069";"155 767 604";"A01";"2";"10";"0";"1";"2";"15";"3";""
"202400008070";"155 767 601";"C01";"1";"7";"0";"2";"4";"23";"2";""
"202400008070";"155 767 602";"A01";"1";"7";"0";"2";"1";"2";"1";""
"202400008070";"155 767 603";"B01";"1";"7";"0";"2";"4";"2";"1";""
"202400008071";"155 767 600";"A01";"2";"37";"3";"0";"7";"0";"0";"43"
"202400008072";"155 767 598";"B01";"2";"2";"8";"2";"3";"18";"1";""
"202400008072";"155 767 599";"A01";"2";"7";"0";"2";"7";"22";"2";""
"202400008073";"155 767 596";"A01";"2";"7";"0";"0";"9";"1";"1";""
"202400008074";"155 767 595";"A01";"1";"7";"0";"2";"7";"19";"2";""
"202400008074";"155 767 597";"B01";"1";"7";"0";"2";"1";"1";"1";""
"202400008075";"155 767 594";"A01";"1";"2";"0";"1";"1";"1";"1";""
"202400008076";"155 767 591";"A01";"2";"10";"0";"1";"1";"1";"1";""
"202400008077";"155 767 589";"A01";"2";"31";"0";"2";"1";"2";"1";""
"202400008077";"155 767 590";"B01";"0";"1";"0";"2";"0";"19";"5";""
"202400008078";"155 767 587";"B01";"1";"1";"0";"2";"1";"1";"5";""
"202400008078";"155 767 592";"A01";"2";"7";"0";"9";"3";"15";"1";""
"202400008079";"155 767 588";"A01";"2";"7";"0";"0";"3";"19";"1";""
"202400008079";"155 767 593";"B01";"1";"10";"0";"2";"1";"1";"1";""
"202400008080";"155 767 585";"B01";"1";"33";"0";"2";"0";"0";"1";""
"202400008080";"155 767 586";"A01";"1";"7";"0";"2";"0";"1";"1";""
"202400008081";"155 767 583";"A01";"2";"33";"14";"0";"1";"1";"1";""
"202400008082";"155 767 581";"A01";"2";"7";"0";"2";"8";"24";"2";""
"202400008082";"155 767 582";"B01";"2";"1";"1";"0";"1";"0";"5";""
"202400008083";"155 767 575";"A01";"1";"7";"0";"2";"3";"15";"1";""
"202400008083";"155 767 576";"B01";"1";"10";"0";"2";"3";"17";"1";""
"202400008084";"155 767 574";"A01";"1";"50";"0";"2";"2";"1";"3";""
"202400008084";"155 767 578";"B01";"2";"7";"0";"2";"3";"1";"1";""
"202400008085";"155 767 572";"B01";"3";"7";"0";"2";"3";"16";"2";""
"202400008085";"155 767 573";"A01";"3";"80";"0";"2";"2";"15";"3";""
"202400008086";"155 767 570";"A01";"1";"33";"0";"2";"1";"1";"1";""
"202400008086";"155 767 571";"B01";"1";"1";"0";"2";"4";"1";"5";""
"202400008087";"155 767 577";"B01";"2";"33";"0";"2";"1";"2";"1";""
"202400008087";"155 767 579";"A01";"1";"7";"0";"0";"7";"15";"1";""
"202400008087";"155 767 580";"C01";"2";"33";"0";"2";"1";"2";"1";""
"202400008087";"155 767 584";"D01";"1";"7";"0";"2";"1";"2";"2";""
"202400008088";"155 767 568";"B01";"0";"7";"0";"2";"1";"1";"1";""
"202400008088";"155 767 569";"A01";"0";"7";"0";"0";"4";"23";"1";""
"202400008089";"155 767 566";"A01";"1";"33";"0";"0";"1";"1";"1";""
"202400008090";"155 767 565";"A01";"1";"1";"0";"2";"1";"11";"5";""
"202400008090";"155 767 567";"B01";"1";"1";"0";"2";"0";"1";"5";""
"202400008091";"155 767 564";"A01";"3";"10";"0";"1";"0";"0";"0";""
"202400008092";"155 767 561";"A01";"2";"33";"0";"2";"0";"21";"1";""
"202400008093";"155 767 558";"A01";"0";"15";"0";"2";"3";"15";"1";""
"202400008093";"155 767 560";"B01";"0";"32";"0";"2";"2";"3";"1";""
"202400008094";"155 767 559";"D01";"1";"33";"0";"2";"1";"1";"1";""
"202400008094";"155 767 562";"A01";"1";"7";"0";"2";"4";"15";"1";""
"202400008094";"155 767 563";"C01";"1";"33";"0";"2";"3";"1";"1";""
"202400008095";"155 767 556";"B01";"3";"32";"0";"2";"0";"0";"0";""
"202400008095";"155 767 557";"A01";"1";"1";"0";"2";"7";"0";"5";""
"202400008096";"155 767 551";"B01";"3";"7";"0";"2";"5";"2";"1";""
"202400008096";"155 767 554";"A01";"3";"7";"0";"2";"2";"2";"1";""
"202400008096";"155 767 555";"C01";"3";"31";"0";"2";"4";"2";"1";""
"202400008097";"155 767 549";"A01";"2";"32";"0";"2";"7";"15";"1";""
"202400008097";"155 767 552";"B01";"1";"33";"0";"2";"1";"1";"1";""
"202400008098";"155 767 550";"B01";"2";"33";"0";"2";"1";"1";"1";""
"202400008098";"155 767 553";"A01";"2";"33";"0";"0";"4";"26";"1";""
"202400008099";"155 767 545";"A01";"2";"37";"0";"2";"8";"15";"2";"1"
"202400008099";"155 767 547";"B01";"1";"50";"0";"2";"1";"21";"3";""
"202400008100";"155 767 544";"B01";"2";"7";"0";"2";"3";"26";"1";""
"202400008100";"155 767 546";"A01";"1";"33";"0";"2";"8";"5";"1";""
"202400008101";"155 767 543";"B01";"1";"10";"0";"2";"1";"1";"1";""
"202400008101";"155 767 548";"A01";"1";"7";"0";"2";"8";"15";"1";""
"202400008102";"155 767 541";"B01";"3";"43";"0";"2";"4";"2";"1";""
"202400008102";"155 767 542";"A01";"3";"7";"0";"2";"1";"1";"2";""
"202400008103";"155 767 539";"A01";"0";"7";"6";"0";"1";"15";"1";""
"202400008104";"155 767 540";"A01";"3";"7";"0";"1";"2";"0";"1";""
"202400008105";"155 767 536";"A01";"0";"1";"8";"0";"0";"1";"5";""
"202400008106";"155 767 534";"A01";"3";"7";"0";"2";"3";"15";"1";""
"202400008106";"155 767 537";"B01";"3";"99";"0";"2";"1";"1";"0";""
"202400008107";"155 767 535";"A01";"2";"7";"0";"2";"6";"15";"1";""
"202400008107";"155 767 538";"B01";"1";"34";"0";"2";"1";"1";"1";""
"202400008108";"155 767 532";"A01";"2";"7";"0";"1";"3";"1";"1";""
"202400008109";"155 767 528";"A01";"1";"33";"13";"2";"6";"5";"1";""
"202400008109";"155 767 530";"B01";"2";"10";"0";"2";"6";"1";"0";""
"202400008110";"155 767 527";"C01";"2";"7";"0";"2";"4";"1";"1";""
"202400008110";"155 767 529";"A01";"2";"10";"0";"2";"1";"2";"1";""
"202400008110";"155 767 531";"B01";"2";"7";"0";"2";"4";"2";"1";""
"202400008111";"155 767 523";"B01";"2";"7";"0";"2";"4";"1";"1";""
"202400008111";"155 767 525";"A01";"2";"43";"0";"2";"1";"1";"1";""
"202400008112";"155 767 521";"B01";"3";"7";"0";"2";"3";"15";"1";""
"202400008112";"155 767 526";"A01";"3";"7";"0";"2";"3";"1";"3";""
"202400008113";"155 767 520";"B01";"1";"33";"0";"2";"7";"1";"1";""
"202400008113";"155 767 522";"C01";"2";"7";"0";"2";"8";"5";"1";""
"202400008113";"155 767 524";"A01";"1";"7";"0";"2";"2";"9";"1";""
"202400008114";"155 767 517";"A01";"1";"7";"0";"1";"1";"1";"1";""
"202400008115";"155 767 516";"A01";"1";"33";"0";"2";"1";"3";"1";""
"202400008115";"155 767 518";"C01";"1";"7";"0";"2";"4";"1";"1";""
"202400008115";"155 767 519";"B01";"1";"33";"0";"2";"1";"3";"1";""
"202400008116";"155 767 515";"A01";"1";"7";"13";"0";"1";"1";"1";""
"202400008117";"155 767 514";"A01";"2";"31";"4";"0";"7";"2";"1";""
"202400008118";"155 767 513";"Z01";"3";"7";"0";"1";"0";"2";"0";""
"202400008119";"155 767 512";"A01";"2";"7";"2";"0";"1";"1";"1";""
"202400008120";"155 767 509";"A01";"3";"7";"0";"1";"1";"17";"1";""
"202400008121";"155 767 510";"A01";"3";"7";"0";"2";"1";"1";"2";""
"202400008121";"155 767 511";"B01";"1";"1";"0";"2";"8";"1";"5";""
"202400008122";"155 767 507";"B01";"1";"1";"0";"0";"4";"2";"5";""
"202400008122";"155 767 508";"A01";"1";"7";"0";"9";"2";"17";"1";""
"202400008123";"155 767 506";"Z01";"3";"7";"0";"1";"3";"2";"1";""
"202400008124";"155 767 505";"A01";"1";"33";"0";"0";"4";"2";"1";""
"202400008125";"155 767 504";"A01";"2";"31";"0";"1";"3";"26";"1";""
"202400008126";"155 767 501";"B01";"1";"10";"0";"2";"1";"2";"1";""
"202400008126";"155 767 503";"A01";"1";"7";"0";"2";"4";"23";"2";""
"202400008127";"155 767 499";"A01";"1";"7";"0";"1";"2";"1";"1";""
"202400008128";"155 767 498";"A01";"2";"7";"0";"2";"1";"2";"1";""
"202400008128";"155 767 500";"B01";"2";"10";"0";"2";"4";"2";"1";""
"202400008128";"155 767 502";"C01";"2";"7";"0";"2";"4";"2";"2";""
"202400008129";"155 767 493";"B01";"1";"7";"0";"2";"2";"1";"2";""
"202400008129";"155 767 496";"A01";"0";"7";"0";"2";"3";"16";"2";""
"202400008130";"155 767 491";"B01";"2";"7";"8";"2";"4";"2";"1";""
"202400008130";"155 767 497";"A01";"2";"7";"0";"2";"2";"2";"1";""
"202400008131";"155 767 492";"A01";"2";"7";"0";"2";"1";"2";"1";""
"202400008131";"155 767 495";"B01";"2";"7";"0";"2";"4";"2";"1";""
"202400008132";"155 767 490";"A01";"2";"31";"0";"2";"1";"1";"1";""
"202400008132";"155 767 494";"B01";"3";"50";"0";"2";"5";"19";"3";""
"202400008133";"155 767 487";"A01";"0";"2";"0";"1";"0";"0";"0";""
"202400008134";"155 767 486";"A01";"1";"7";"0";"2";"1";"26";"1";""
"202400008134";"155 767 489";"B01";"3";"33";"0";"2";"1";"26";"1";""
"202400008135";"155 767 485";"A01";"2";"10";"1";"0";"1";"1";"1";""
"202400008135";"155 767 488";"B01";"2";"7";"0";"2";"6";"23";"2";""
"202400008136";"155 767 483";"A01";"1";"21";"0";"2";"6";"15";"1";""
"202400008136";"155 767 484";"B01";"1";"7";"0";"2";"2";"17";"1";""
"202400008137";"155 767 480";"A01";"2";"7";"0";"1";"2";"0";"1";""
"202400008138";"155 767 479";"B01";"1";"50";"0";"2";"1";"0";"3";""
"202400008138";"155 767 482";"A01";"1";"7";"0";"2";"6";"22";"3";""
"202400008139";"155 767 478";"B01";"2";"7";"0";"2";"6";"1";"1";""
"202400008139";"155 767 481";"A01";"2";"31";"0";"2";"1";"26";"1";""
"202400008140";"155 767 473";"A01";"1";"7";"0";"1";"1";"14";"0";""
"202400008141";"155 767 475";"A01";"2";"7";"0";"2";"1";"2";"1";""
"202400008141";"155 767 477";"B01";"2";"7";"0";"2";"4";"2";"2";""
"202400008142";"155 767 472";"A01";"1";"7";"0";"2";"1";"2";"2";""
"202400008142";"155 767 476";"B01";"1";"50";"0";"2";"3";"19";"3";""
"202400008143";"155 767 470";"A01";"1";"10";"0";"2";"5";"12";"1";""
"202400008143";"155 767 471";"B01";"1";"43";"0";"2";"8";"3";"1";""
"202400008143";"155 767 474";"C01";"1";"7";"0";"2";"4";"1";"1";""
"202400008144";"155 767 465";"B01";"1";"7";"14";"0";"5";"23";"2";""
"202400008144";"155 767 469";"A01";"1";"30";"3";"0";"2";"12";"1";""
"202400008145";"155 767 466";"A01";"2";"30";"0";"2";"7";"21";"1";""
"202400008145";"155 767 468";"B01";"2";"7";"0";"2";"8";"26";"1";""
"202400008146";"155 767 467";"A01";"2";"33";"12";"0";"7";"14";"1";""
"202400008147";"155 767 462";"A01";"1";"0";"0";"1";"0";"26";"0";""
"202400008148";"155 767 463";"Z01";"1";"7";"0";"2";"1";"1";"2";""
"202400008148";"155 767 464";"B01";"1";"7";"0";"2";"6";"1";"2";""
"202400008149";"155 767 459";"B01";"1";"33";"0";"2";"7";"17";"1";""
"202400008149";"155 767 461";"A01";"1";"10";"0";"2";"3";"15";"1";""
"202400008150";"155 767 460";"A01";"2";"30";"1";"1";"1";"17";"3";""
"202400008151";"155 767 452";"A01";"1";"33";"0";"1";"1";"1";"1";""
"202400008152";"155 767 454";"A01";"1";"7";"8";"2";"7";"15";"1";""
"202400008152";"155 767 457";"B01";"2";"7";"0";"2";"1";"1";"1";""
"202400008152";"155 767 458";"C01";"1";"1";"0";"2";"7";"1";"5";""
"202400008153";"155 767 453";"B01";"2";"34";"0";"2";"7";"21";"1";""
"202400008153";"155 767 456";"A01";"2";"10";"0";"2";"8";"23";"1";""
"202400008154";"155 767 451";"A01";"1";"10";"0";"2";"1";"21";"1";""
"202400008154";"155 767 455";"B01";"1";"50";"0";"2";"7";"0";"3";""
"202400008155";"155 767 446";"A01";"1";"10";"0";"2";"2";"24";"0";""
"202400008155";"155 767 449";"B01";"1";"1";"0";"2";"3";"1";"5";""
"202400008156";"155 767 447";"A01";"1";"33";"0";"2";"1";"1";"1";""
"202400008156";"155 767 450";"B01";"1";"33";"0";"2";"4";"26";"1";""
"202400008157";"155 767 444";"A01";"1";"7";"0";"2";"2";"1";"1";""
"202400008157";"155 767 448";"B01";"1";"7";"0";"2";"6";"2";"2";""
"202400008158";"155 767 443";"B01";"1";"7";"1";"0";"4";"2";"1";""
"202400008158";"155 767 445";"A01";"1";"7";"15";"2";"4";"1";"2";""
"202400008159";"155 767 439";"A01";"1";"10";"0";"2";"7";"19";"1";""
"202400008160";"155 767 441";"A01";"1";"30";"0";"2";"1";"2";"1";""
"202400008160";"155 767 442";"B01";"1";"7";"0";"0";"0";"1";"1";""
"202400008161";"155 767 436";"A01";"2";"7";"0";"2";"3";"11";"1";""
"202400008161";"155 767 438";"B01";"2";"31";"0";"2";"7";"3";"1";""
"202400008161";"155 767 440";"C01";"2";"7";"0";"2";"4";"23";"1";""
"202400008162";"155 767 434";"A01";"1";"32";"0";"0";"7";"26";"1";""
"202400008163";"155 767 433";"B01";"3";"7";"0";"2";"7";"1";"2";""
"202400008163";"155 767 437";"A01";"3";"7";"0";"2";"1";"1";"1";""
"202400008164";"155 767 432";"A01";"1";"2";"0";"2";"7";"17";"1";""
"202400008164";"155 767 435";"B01";"1";"7";"0";"2";"8";"20";"1";""
"202400008165";"155 767 430";"B01";"1";"30";"0";"2";"1";"2";"1";""
"202400008165";"155 767 431";"Z01";"0";"50";"0";"0";"0";"2";"3";""
"202400008166";"155 767 428";"A01";"1";"7";"0";"0";"0";"26";"1";""
"202400008167";"155 767 426";"A01";"1";"7";"0";"2";"3";"9";"1";""
"202400008167";"155 767 429";"B01";"1";"2";"0";"2";"1";"17";"1";""
"202400008168";"155 767 425";"A01";"3";"10";"0";"2";"1";"1";"1";""
"202400008168";"155 767 427";"B01";"3";"10";"0";"2";"8";"15";"1";""
"202400008169";"155 767 423";"A01";"1";"7";"0";"2";"8";"15";"1";""
"202400008169";"155 767 424";"B01";"1";"50";"0";"2";"7";"1";"3";""
"202400008170";"155 767 419";"A01";"2";"7";"0";"2";"6";"14";"1";""
"202400008170";"155 767 422";"B01";"2";"7";"0";"2";"2";"1";"1";""
"202400008171";"155 767 418";"B01";"3";"43";"0";"2";"1";"1";"1";""
"202400008171";"155 767 421";"A01";"3";"37";"0";"2";"2";"15";"1";"1"
"202400008172";"155 767 417";"B01";"1";"2";"0";"0";"0";"0";"1";""
"202400008172";"155 767 420";"A01";"1";"7";"0";"0";"0";"14";"0";""
"202400008173";"155 767 413";"A01";"1";"7";"0";"2";"3";"1";"2";""
"202400008173";"155 767 416";"B01";"3";"37";"0";"2";"1";"1";"1";"6"
"202400008174";"155 767 414";"A01";"2";"7";"4";"0";"9";"1";"0";""
"202400008175";"155 767 411";"A01";"3";"30";"0";"2";"7";"17";"1";""
"202400008175";"155 767 415";"B01";"3";"7";"0";"2";"8";"15";"1";""
"202400008176";"155 767 412";"A01";"1";"7";"0";"1";"2";"0";"1";""
"202400008177";"155 767 409";"A01";"1";"14";"0";"2";"7";"14";"1";""
"202400008177";"155 767 410";"B01";"1";"1";"1";"2";"8";"2";"5";""
"202400008178";"155 767 408";"B01";"0";"7";"0";"2";"5";"1";"1";""
"202400008179";"155 767 405";"B01";"3";"7";"0";"2";"0";"2";"1";""
"202400008179";"155 767 406";"A01";"3";"31";"0";"2";"7";"1";"3";""
"202400008180";"155 767 404";"B01";"3";"2";"0";"2";"4";"11";"1";""
"202400008180";"155 767 407";"A01";"3";"10";"0";"2";"2";"1";"1";""
"202400008181";"155 767 402";"A01";"3";"7";"0";"1";"3";"15";"1";""
"202400008182";"155 767 401";"A01";"0";"32";"0";"2";"1";"17";"1";""
"202400008182";"155 767 403";"AB01";"0";"7";"0";"2";"1";"0";"1";""
"202400008183";"155 767 399";"A01";"3";"7";"8";"0";"2";"14";"1";""
"202400008184";"155 767 397";"A01";"1";"7";"0";"2";"3";"15";"1";""
"202400008184";"155 767 398";"B01";"1";"2";"0";"2";"7";"1";"1";""
"202400008185";"155 767 395";"B01";"1";"7";"0";"2";"7";"1";"1";""
"202400008185";"155 767 400";"A01";"2";"50";"0";"2";"1";"1";"3";""
"202400008186";"155 767 393";"B01";"2";"31";"0";"2";"2";"1";"1";""
"202400008186";"155 767 396";"A01";"2";"7";"0";"2";"3";"15";"1";""
"202400008187";"155 767 391";"B01";"1";"33";"0";"2";"1";"0";"0";""
"202400008187";"155 767 394";"A01";"1";"7";"0";"2";"7";"15";"1";""
"202400008188";"155 767 388";"B01";"2";"7";"0";"2";"3";"1";"1";""
"202400008188";"155 767 390";"C01";"1";"7";"0";"2";"1";"23";"1";""
"202400008188";"155 767 392";"A01";"2";"7";"0";"2";"2";"19";"1";""
"202400008189";"155 767 387";"B01";"2";"1";"0";"2";"8";"15";"5";""
"202400008189";"155 767 389";"A01";"2";"7";"0";"2";"1";"1";"1";""
"202400008190";"155 767 384";"A01";"3";"7";"0";"2";"7";"15";"1";""
"202400008190";"155 767 385";"B01";"1";"37";"9";"2";"1";"1";"1";"1"
"202400008191";"155 767 383";"A01";"2";"7";"0";"2";"6";"15";"2";""
"202400008191";"155 767 386";"B01";"2";"2";"0";"2";"1";"1";"1";""
"202400008192";"155 767 382";"A01";"1";"7";"0";"1";"7";"15";"1";""
"202400008193";"155 767 381";"A01";"1";"30";"12";"0";"7";"21";"1";""
"202400008194";"155 767 380";"A01";"2";"30";"0";"0";"2";"1";"1";""
"202400008195";"155 767 377";"B01";"1";"7";"0";"2";"3";"15";"1";""
"202400008195";"155 767 379";"A01";"1";"34";"0";"2";"1";"13";"1";""
"202400008196";"155 767 375";"A01";"2";"50";"0";"0";"0";"16";"3";""
"202400008197";"155 767 376";"A01";"3";"7";"0";"2";"3";"19";"1";""
"202400008197";"155 767 378";"B01";"3";"50";"0";"2";"3";"1";"3";""
"202400008198";"155 767 372";"B01";"1";"1";"0";"2";"1";"19";"5";""
"202400008198";"155 767 374";"A01";"1";"10";"0";"9";"3";"1";"1";""
"202400008199";"155 767 371";"A01";"1";"14";"4";"0";"3";"1";"1";""
"202400008200";"155 767 369";"A01";"2";"37";"0";"2";"3";"1";"1";"3"
"202400008200";"155 767 373";"B01";"2";"7";"0";"2";"5";"16";"1";""
"202400008201";"155 767 368";"B01";"2";"15";"0";"0";"1";"1";"1";""
"202400008201";"155 767 370";"A01";"2";"7";"0";"0";"8";"19";"1";""
"202400008202";"155 767 367";"A01";"3";"7";"0";"1";"1";"1";"1";""
"202400008203";"155 767 364";"A01";"2";"10";"0";"2";"3";"13";"1";""
"202400008203";"155 767 366";"B01";"1";"7";"0";"2";"1";"1";"1";""
"202400008204";"155 767 362";"B01";"3";"7";"0";"2";"3";"10";"0";""
"202400008204";"155 767 365";"A01";"1";"33";"0";"2";"3";"1";"0";""
"202400008205";"155 767 361";"B01";"2";"7";"0";"2";"1";"1";"1";""
"202400008205";"155 767 363";"A01";"1";"7";"0";"2";"1";"13";"1";""
"202400008206";"155 767 360";"A01";"3";"30";"0";"2";"1";"26";"1";""
"202400008207";"155 767 355";"B01";"0";"33";"0";"2";"1";"1";"3";""
"202400008207";"155 767 358";"A01";"0";"7";"0";"2";"3";"10";"2";""
"202400008208";"155 767 357";"A01";"3";"7";"0";"2";"1";"2";"1";""
"202400008208";"155 767 359";"B01";"3";"10";"0";"2";"4";"23";"1";""
"202400008209";"155 767 351";"B01";"1";"80";"1";"2";"1";"2";"3";""
"202400008209";"155 767 353";"A01";"1";"7";"0";"2";"2";"22";"1";""
"202400008210";"155 767 349";"C01";"2";"7";"0";"2";"3";"1";"1";""
"202400008210";"155 767 352";"A01";"1";"7";"0";"2";"3";"11";"2";""
"202400008210";"155 767 354";"D01";"2";"7";"0";"2";"3";"1";"1";""
"202400008210";"155 767 356";"B01";"2";"7";"0";"2";"3";"1";"2";""
"202400008211";"155 767 347";"B01";"3";"7";"0";"2";"3";"15";"3";""
"202400008211";"155 767 350";"A01";"3";"7";"0";"2";"1";"1";"1";""
"202400008212";"155 767 346";"A01";"3";"7";"0";"2";"3";"15";"1";""
"202400008212";"155 767 348";"B01";"3";"33";"0";"2";"2";"17";"1";""
"202400008213";"155 767 344";"A01";"0";"7";"0";"1";"2";"1";"1";""
"202400008214";"155 767 345";"A01";"1";"7";"0";"1";"3";"15";"0";""
"202400008215";"155 767 342";"A01";"2";"7";"0";"2";"8";"1";"2";""
"202400008215";"155 767 343";"Y01";"3";"60";"0";"2";"8";"19";"5";""
"202400008216";"155 767 340";"A01";"1";"7";"0";"1";"1";"13";"1";""
"202400008217";"155 767 336";"B01";"3";"31";"0";"2";"7";"1";"1";""
"202400008217";"155 767 339";"A01";"3";"7";"0";"2";"3";"15";"1";""
"202400008218";"155 767 338";"A01";"1";"2";"0";"2";"5";"2";"1";""
"202400008218";"155 767 341";"B01";"1";"7";"0";"2";"3";"2";"2";""
"202400008219";"155 767 335";"B01";"1";"1";"0";"2";"1";"1";"5";""
"202400008219";"155 767 337";"A01";"2";"7";"0";"2";"1";"15";"2";""
"202400008220";"155 767 332";"A01";"1";"7";"0";"2";"2";"0";"1";""
"202400008220";"155 767 334";"B01";"1";"33";"3";"2";"7";"0";"1";""
"202400008221";"155 767 331";"A01";"1";"10";"0";"1";"4";"20";"1";""
"202400008222";"155 767 330";"A01";"1";"7";"8";"0";"1";"1";"1";""
"202400008223";"155 767 329";"A01";"2";"7";"0";"2";"2";"19";"1";""
"202400008223";"155 767 333";"B01";"1";"7";"0";"2";"1";"1";"1";""
"202400008224";"155 767 327";"A01";"0";"7";"1";"0";"1";"1";"1";""
"202400008225";"155 767 326";"A01";"2";"33";"0";"2";"2";"15";"1";""
"202400008225";"155 767 328";"B01";"1";"7";"0";"2";"3";"19";"1";""
"202400008226";"155 767 325";"A01";"1";"31";"0";"0";"0";"9";"1";""
"202400008227";"155 767 322";"B01";"0";"37";"0";"2";"2";"1";"3";"1"
"202400008227";"155 767 323";"A01";"0";"80";"0";"2";"8";"13";"3";""
"202400008228";"155 767 321";"A01";"2";"7";"0";"2";"1";"12";"1";""
"202400008228";"155 767 324";"B01";"2";"7";"0";"2";"3";"1";"0";""
"202400008229";"155 767 318";"A01";"1";"14";"0";"0";"6";"1";"1";""
