"Num_Acc";"catr";"voie";"v1";"v2";"circ";"nbv";"vosp";"prof";"pr";"pr1";"plan";"lartpc";"larrout";"surf";"infra";"situ";"vma"
"202400009182";"4";"CANTELOUBE (BOULEVARD DE)";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202400009182";"4";"TRONQUIERES (AVENUE DE)";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202400009183";"3";"924";"0";"N/A";"1";"2";"0";"1";"3";"718";"1";"";"7";"1";"0";"1";"70"
"202400009184";"3";"GENERAL DE GAULLE (AVENUE DU)";"0";"N/A";"2";"2";"0";"1";"15";"210";"1";"";"5";"1";"0";"1";"50"
"202400009184";"3";"REPUBLIQUE (AVENUE DE LA)";"0";"N/A";" -1";"2";"0";"1";" -1";" -1";"1";"";"5";"1";"0";"1";"50"
"202400009185";"7";"59";"0";"D";"2";"2";"0";"2";"8";"551";"4";"";" -1";"1";"0";"1";"70"
"202400009186";"4";"CHEMIN VERT (RUE DU - N°79)";"0";"N/A";"3";"4";"0";"1";" -1";" -1";"1";"";" -1";"2";"0";"1";"50"
"202400009187";"2";"5";"0";"N/A";"2";"3";"0";"1";" -1";" -1";"1";"";"10,5";"2";"0";"1";"80"
"202400009188";"3";"DULAC (AVENUE GUILLAUME)";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";"5,5";"1";"0";"1";"50"
"202400009189";"4";"AVELANEDE (CHEMIN DE L')";"0";"N/A";"1";"1";"0";"3";"1";"0";"1";"";" -1";"1";"0";"1";"50"
"202400009190";"3";"559";" -1";"N/A";"2";"2";"0";"2";"66";"250";"2";"";"5,5";"1";"0";"3";"50"
"202400009191";"4";"CHAMPAGNE (RUE)";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202400009191";"4";"LOMBARDS (AVENUE";"0";"N/A";"1";"3";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202400009192";"3";"940";" -1";"N/A";"2";"2";"0";"2";"74";"80";"3";"";"5,5";"1";"0";"1";"70"
"202400009193";"4";"BROCARD (RUE)";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202400009193";"4";"ETIENNE PEDRON (RUE)";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202400009194";"3";"44";" -1";"N/A";"2";"2";"0";"1";"101";"600";"1";"";"5";"1";"0";"3";"80"
"202400009194";"3";"N/A";" -1";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";"5";"1";"0";"8";"80"
"202400009195";"4";"RUE MARX DORMOY";"0";"N/A";"2";"4";"1";"1";" -1";" -1";"1";"";" -1";"2";"0";"1";"30"
"202400009195";"4";"RUE ORDENER";"0";"N/A";"2";"4";"1";"1";" -1";" -1";"1";"";" -1";"2";"6";"1";"30"
"202400009196";"4";"5";"0";"N/A";"2";"2";"0";"2";" -1";" -1";"3";"";" -1";"1";"0";"3";"90"
"202400009197";"4";"N/A";" -1";"N/A";"2";" -1";" -1";"1";" -1";" -1";"1";"";" -1";"2";"0";"1";"30"
"202400009197";"4";"RUE DE L ANCIENNE COMEDIE";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"2";"9";"1";"30"
"202400009198";"4";"AVENUE SECRETAN";"0";"N/A";" -1";" -1";"0";"2";" -1";" -1";"1";"";" -1";"1";"0";"4";"5"
"202400009198";"4";"AVENUE SIMON BOLIVAR";"0";"N/A";" -1";" -1";"0";"2";" -1";" -1";"1";"";" -1";"1";"9";"4";"5"
"202400009199";"4";"AVENUE DE LA PORTE BRUNET";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"2";"0";"1";"30"
"202400009199";"4";"BOULEVARD D INDOCHINE";"0";"N/A";"2";"3";"0";"1";" -1";" -1";"1";"";" -1";"2";"0";"1";"30"
"202400009200";"4";"N/A";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"4";"30"
"202400009201";"4";"RUE LOUIS PASTEUR VALERY RADOT";"0";"N/A";"2";"2";"3";"1";" -1";" -1";"1";"";" -1";"2";"0";"6";"30"
"202400009202";"4";"RUE BOURSAULT";"0";"N/A";"1";"1";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"30"
"202400009202";"4";"RUE LA CONDAMINE";"0";"N/A";"1";"1";"2";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"30"
"202400009203";"4";"BOULEVARD MURAT";"0";"N/A";"2";"6";"1";"2";" -1";" -1";"1";"";" -1";"2";"0";"5";"30"
"202400009204";"4";"AVENUE EMILE ZOLA";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"2";"0";"1";"30"
"202400009204";"4";"N/A";" -1";"N/A";"1";" -1";" -1";"1";" -1";" -1";"1";"";" -1";"2";"0";"1";"30"
"202400009205";"4";"N/A";" -1";"N/A";"2";" -1";" -1";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"30"
"202400009205";"4";"RUE DE NANCY";"0";"N/A";"1";"1";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"30"
"202400009206";"4";"AVENUE DES CHAMPS ELYSEES";"0";"N/A";"2";"6";"0";"1";" -1";" -1";"1";"";" -1";"2";"0";"1";"50"
"202400009206";"4";"N/A";" -1";"N/A";"2";" -1";"0";"1";" -1";" -1";"1";"";" -1";"2";"0";"1";"50"
"202400009207";"4";"BOULEVARD HAUSSMANN";"0";"N/A";"1";"3";"0";"1";" -1";" -1";"1";"";" -1";"2";"0";"1";"30"
"202400009207";"4";"RUE DU HAVRE";"0";"N/A";"1";"2";"0";"1";" -1";" -1";"1";"";" -1";"2";"0";"1";"30"
"202400009208";"4";"AVENUE DES CHAMPS ELYSEES";"0";"N/A";"2";"6";"0";"1";" -1";" -1";"1";"";" -1";"2";"0";"1";"30"
"202400009208";"4";"N/A";" -1";"N/A";"1";" -1";"0";"1";" -1";" -1";"1";"";" -1";"2";"0";"1";"30"
"202400009209";"4";"QUAI DE L HOTEL DE VILLE";"0";"N/A";"2";"4";"0";"1";" -1";" -1";"1";"";" -1";"2";"0";"8";"30"
"202400009209";"4";"RUE DE LOBAU";"0";"N/A";"2";"3";"2";"1";" -1";" -1";"1";"";" -1";"2";"0";"1";"30"
"202400009210";"4";"PLACE VENDOME";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"2";"0";"1";"30"
"202400009211";"4";"BOULEVARD DE BONNE NOUVELLE";"0";"N/A";"2";"4";"1";"1";" -1";" -1";"1";"";" -1";"2";"0";"5";"30"
"202400009211";"4";"N/A";" -1";"N/A";"2";" -1";"1";"1";" -1";" -1";"1";"";" -1";"2";"0";"5";"30"
"202400009212";"4";"RUE DE MONTPENSIER";"0";"N/A";"1";"2";"1";"1";" -1";" -1";"1";"";" -1";"2";"0";"5";"30"
"202400009213";"3";"19";"0";"N/A";"1";"3";"0";"1";"0";"0";"1";"";" -1";"2";"0";"1";"50"
"202400009214";"4";"N/A";"0";"N/A";"1";"1";"0";"1";"0";"0";"1";"";" -1";"2";"0";"1";"30"
"202400009215";"3";"111";"0";"N/A";"2";"2";"0";"1";"1";"0";"1";"";" -1";"2";"0";"1";"50"
"202400009215";"3";"N/A";"0";"N/A";"1";"1";"0";"1";"1";"0";"1";"";" -1";"2";"0";"1";"50"
"202400009216";"3";"20";"0";"N/A";"2";"2";"0";"1";"0";"0";"3";"";" -1";"2";"2";"1";"50"
"202400009217";"3";"986";"0";"N/A";"1";"2";"0";"1";"0";"1";"1";"";" -1";"2";"0";"1";"50"
"202400009218";"3";"20";"0";"N/A";"2";"2";"1";"2";"1";"0";"1";"";" -1";"1";"0";"1";"50"
"202400009218";"3";"N/A";" -1";"N/A";"1";" -1";" -1";"1";" -1";" -1";"3";"";" -1";"1";"0";"1";" -1"
"202400009219";"4";"N/A";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"9";"1";"50"
"202400009220";"4";"FOUILLEUSE (AVENUE DE)";"0";"N/A";" -1";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"30"
"202400009220";"4";"MAISTRASSE (AVENUE ALEXANDRE)";"0";"N/A";" -1";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202400009221";"3";"CALVAIRE";"0";"N/A";"2";"0";"0";"1";"0";"0";"3";"";" -1";"2";"0";"1";"50"
"202400009222";"3";"RICHELIEU (BOULEVARD)";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202400009222";"3";"ZURICH (RUE DE)";"0";"N/A";"2";"1";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202400009223";"3";"BOUVETS BOULEVARD DES";"0";"N/A";"1";"2";"0";"1";"0";"0";"1";"";"7";"2";"0";"1";"50"
"202400009224";"3";"JEAN JAURES (RUE) (35/+)";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"2";"0";"1";"30"
"202400009225";"3";"LUCIEN LANTERNIER (AVENUE) (36/70)";"0";"N/A";"3";"2";"0";"1";"0";"0";"1";"";"7";"2";"0";"1";"50"
"202400009226";"3";"MARCEL PAUL (AVENUE) (2/50)";"0";"N/A";"1";"0";"0";"1";"0";"0";"3";"";"0";"2";"6";"1";"50"
"202400009227";"3";"CHARLES DE GAULLE (BD)";"0";"N/A";"2";" -1";"0";"1";"0";"0";"1";"";" -1";"2";"0";"1";"30"
"202400009227";"3";"GABRIEL PERI (RUE)";"0";"N/A";"2";"4";"0";"1";"0";"0";"1";"";" -1";"2";"0";"1";"30"
"202400009228";"4";"FRANCE (ALLEE ANATOLE)";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"30"
"202400009229";"3";"5";"0";"D";"2";"2";"0";"1";"26";"130";"1";"";"7";"2";"0";"1";"80"
"202400009230";"1";"31";"0";"A";"1";"2";"0";"1";"32";"0";"2";"";"10";"2";"0";"1";"130"
"202400009231";"3";"N/A";"0";"N/A";"2";"2";"0";"1";"201";"430";"2";"";" -1";"1";"0";"8";"50"
"202400009232";"3";"11";"0";"N/A";"2";"2";"0";"1";"14";"680";"1";"";"5";"1";"0";"4";"50"
"202400009233";"2";"1013";" -1";"N/A";"1";"2";"0";"1";"21";"556";"3";"";"10";"1";"0";"3";"110"
"202400009234";"3";"901";"0";"D";"2";"2";"0";"1";"37";"187";"1";"";"7";"2";"0";"3";" -1"
"202400009235";"3";"904";" -1";"N/A";"2";"2";"0";"1";"55";"740";"3";"";"5,5";"1";"2";"1";"90"
"202400009236";"3";"6";" -1";"N/A";"2";"1";"0";"3";"24";"0";"1";"";"3,5";"1";"0";"1";"70"
"202400009236";"3";"811";" -1";"N/A";"2";"1";"0";"1";"9";"200";"1";"";"3,5";"1";"0";"1";"70"
"202400009237";"3";"D437";" -1";"N/A";"2";"3";"0";"1";"52";"200";"1";"";"7";"1";"0";"1";"90"
"202400009238";"3";"115";" -1";"N/A";"2";"2";"0";"2";"11";"458";"1";"";"5";"1";"0";"1";"80"
"202400009239";"3";"2";"0";"D";"2";"2";"2";"1";"57";"12";"1";"";"5";"1";"9";"5";"70"
"202400009240";"3";"921";" -1";"D";"2";"2";"0";"2";"34";"850";"1";"";"7";"2";"0";"1";"90"
"202400009241";"3";"8";" -1";"N/A";"2";"2";"0";"2";"26";"690";"1";"";"5,5";"1";"0";"3";"80"
"202400009242";"3";"25";" -1";"N/A";"2";"2";"0";"1";"16";"650";"2";"";"5,5";"1";"0";"1";"80"
"202400009243";"3";"156";"0";"N/A";"2";"2";"0";"1";"23";"162";"1";"";"7";"1";"0";"1";"80"
"202400009243";"3";"538";" -1";"N/A";"2";"2";"0";"1";"93";"0";"1";"";"7";"1";"0";"1";"70"
"202400009244";"3";"977";"2";"D";"2";"2";"0";"2";"12";"100";"3";"";"7";"1";"0";"3";"50"
"202400009245";"3";"510";"0";"N/A";"2";"2";"0";"1";"11";"295";"1";"";"5,5";"1";"0";"1";"80"
"202400009246";"3";"14";"0";"D";"2";"2";"0";"2";"9";"100";"2";"";"7";"2";"0";"1";"80"
"202400009247";"3";"N/A";" -1";"N/A";" -1";"2";"0";"1";"30";"440";"1";"";" -1";"2";"0";"1";"50"
"202400009247";"3";"N/A";" -1";"N/A";"2";" -1";" -1";"1";" -1";" -1";"1";"";" -1";"2";"5";"1";"50"
"202400009248";"9";"N/A";" -1";"N/A";"2";"2";"0";"2";" -1";" -1";"2";"";" -1";"1";"0";"1";"50"
"202400009249";"1";"52";"0";"N/A";"3";"2";"0";"1";"11";"0";"1";"";"10";"1";"0";"1";"130"
"202400009250";"1";"8";"0";"A";"3";"8";"0";"1";"185";"300";"1";"";"14";"1";"2";"1";"90"
"202400009251";"3";"28";"0";"N/A";"2";"2";"0";"1";"16";"10";"1";"";"5";"2";"0";"1";"80"
"202400009252";"3";"116";" -1";"N/A";"2";"2";"0";"1";"18";"700";"1";"";"5";"1";"0";"1";"50"
"202400009252";"3";"N/A";" -1";"N/A";"2";" -1";" -1";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";" -1"
"202400009253";"2";"113";" -1";"N/A";" -1";"2";"3";"1";"70";"0";"3";"";"10";"1";"3";"6";"90"
"202400009254";"2";"7";"0";"N/A";"2";"2";"0";"1";"29";"720";"1";"";"7";"1";"0";"1";"80"
"202400009255";"3";"147";" -1";"N/A";"2";"2";"0";"1";"1";"750";"1";"";"5";"1";"0";"1";"50"
"202400009256";"3";"242";" -1";"D";"2";"2";"0";"1";"5";"740";"3";"";"7";"2";"0";"3";"80"
"202400009257";"3";"134";"0";"D";"2";"2";"0";"1";"5";"0";"2";"";"5";"1";"0";"3";"90"
"202400009258";"3";"764";" -1";"N/A";"2";"2";"0";"2";"56";"0";"2";"";"7";"1";"0";"1";"90"
"202400009259";"3";"700";"0";"N/A";"2";"2";"0";"1";"17";"800";"3";"";"7";"1";"0";"1";"80"
"202400009260";"3";"105";"0";"D";"2";"2";"0";"2";"16";"900";"4";"";"5,5";"2";"0";"1";"80"
"202400009261";"1";"A7-Sens Lyon vers Marseille";"0";"N/A";"1";"4";"0";"1";"272";"0";"1";"";" -1";"1";"0";"1";"70"
"202400009262";"1";"A7   15.770 A 20.110";"0";"N/A";"3";"6";"0";"1";"16";"642";"1";"";"14";"2";"0";"1";"110"
"202400009263";"1";"Autoroute A31";"0";"N/A";"3";"3";"0";"1";"320";"127";"2";"";"13,5";"1";"0";"1";"110"
"202400009264";"1";"ROCADE A 630";"0";"N/A";"1";"2";"0";"1";"9";"64";"3";"";" -1";"1";"3";"1";"50"
"202400009265";"1";"86";"0";"N/A";"1";"3";"0";"1";"77";"0";"3";"";" -1";"1";"1";"1";"70"
"202400009266";"1";"A13";"0";"N/A";" -1";"3";"0";"2";"47";"0";"1";"";" -1";"1";"0";"1";"110"
"202400009267";"1";"A13";"0";"N/A";"1";"3";"0";"1";"48";"0";"1";"";" -1";"2";"0";"1";"110"
"202400009268";"1";"A13W";"0";"N/A";"1";"3";"0";"3";"22";"600";"2";"";"14";"2";"0";"2";"110"
"202400009269";"2";"RN12 INT";"0";"N/A";"4";"2";"0";"1";"31";"100";"1";"";" -1";"2";"3";"1";"110"
"202400009270";"1";"13";"0";"N/A";"3";"3";"0";"2";"7";"0";"1";"";"10,5";"2";"0";"1";"110"
"202400009271";"2";"RN12";"0";"N/A";"1";"4";"0";"1";"28";"750";"1";"";" -1";"1";"0";"1";"90"
"202400009272";"2";"RN 104";"0";"N/A";"3";"2";"0";"1";"5";"199";"1";"";"10,5";"2";"0";"1";"90"
"202400009273";"1";"3";"0";"N/A";"3";"3";"0";"1";"3";"200";"2";"";"13,5";"2";"3";"2";"90"
"202400009274";"1";"86";"0";"N/A";"3";"4";"0";"1";"36";"799";"1";"";"17,5";"1";"0";"1";"90"
"202400009275";"1";"4";"0";"N/A";"3";"3";"0";"1";"7";"199";"1";"";"14";"1";"3";"1";"70"
"202400009276";"1";"A4.W";"0";"N/A";"3";"3";"0";"1";"20";"700";"1";"";" -1";"2";"0";"1";"90"
"202400009277";"1";"86";"0";"N/A";"1";"3";"0";"1";"44";"700";"1";"";" -1";"2";"0";"1";"90"
"202400009278";"3";"931";" -1";"D";"2";"2";"0";"2";"13";"680";"1";"";"7";"1";"0";"1";"90"
"202400009279";"4";"N/A";" -1";"N/A";"2";"2";"0";"2";" -1";" -1";"1";"";" -1";"1";"0";"1";"80"
"202400009280";"2";"RN3 (2)";"0";"N/A";"3";"4";"0";"2";"58";"600";"1";"";" -1";"1";"0";"1";"110"
"202400009281";"2";"RAMBAUD (LEOPOLD)";"0";"N/A";"1";"3";"0";"1";"2";"420";"2";"";" -1";"1";"0";"3";"50"
"202400009282";"2";"BRASSENS (AVENUE GEORGES)";"0";"N/A";"2";"2";"0";"2";"0";"0";"1";"";" -1";"2";"5";"8";"50"
"202400009282";"2";"JAURES (BLD 2 JEAN)";"0";"N/A";"3";"4";"1";"1";"7";"80";"2";"";" -1";"2";"5";"1";"70"
"202400009283";"2";"QUATRE VOIES GILLOT (ROUTE A)";"0";"N/A";"3";"4";"0";"2";"6";"724";"1";"";" -1";"1";"0";"8";"90"
"202400009284";"4";"OWENS JAMES";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"9";"1";"50"
"202400009285";"4";"BOUVET (AVENUE)";"0";"N/A";"1";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"70"
"202400009286";"2";"MADELEINE (ROUTE DE LA)";"0";"N/A";"2";"2";"0";"1";"3";"0";"1";"";" -1";"1";"0";"1";"50"
"202400009286";"2";"MARINGOUINS (ROND-POINT)";"0";"N/A";"4";"2";"0";"1";"3";"0";"3";"";" -1";"1";"0";"1";"50"
"202400009287";"4";"VITTON                              (CO)";"0";"N/A";"1";"2";"2";"1";" -1";" -1";"1";"";" -1";"2";"0";"1";"30"
"202400009288";"4";"GRANDE BRETAGNE (DE)                (AV)";"0";"N/A";"2";"3";"1";"1";" -1";" -1";"1";"";" -1";"1";"0";"5";"30"
"202400009289";"4";"24 MARS 1852 ";"0";"N/A";"2";"2";"3";"1";" -1";" -1";"1";"";" -1";"2";"9";"1";"30"
"202400009289";"4";"BOURGOGNE (DE)                      (R )";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"3";"";" -1";"2";"0";"1";"30"
"202400009290";"3";"FLANDRES (RUE DE)";"0";"N/A";"3";"4";"0";"1";"0";"519";"1";"";"14";"2";"0";"1";"50"
"202400009291";"4";"C€TE DU PARC";"0";"N/A";"2";"2";"0";"2";"0";"0";"2";"";" -1";"2";"0";"1";"80"
"202400009292";"3";"RUE COMBS LA VILLE";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";"5";"2";"0";"1";"30"
"202400009293";"4";"RUE DU CHEMIN VERT";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202400009294";"4";"ARAGON (AVENUE LOUIS)";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202400009294";"4";"VIENNE (AVENUE DE LA)";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202400009295";"4";"BARTHE (RUE ERNEST)";"0";"N/A";"2";"2";"0";"1";"1";"0";"1";"";" -1";"1";"0";"4";"50"
"202400009295";"4";"COMBES (RUE EMILE)";"0";"N/A";"2";"2";"0";"1";"1";"0";"1";"";" -1";"1";"0";"4";"50"
"202400009296";"3";"PAUL RAOULT (AVENUE)";"0";"N/A";"3";"4";"0";"1";"4";"340";"1";"";" -1";"1";"0";"1";"50"
"202400009297";"4";"REINE BLANCHE RUE";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"2";"0";"1";"50"
"202400009298";"2";"RN 104";"0";"N/A";"3";"2";"0";"1";"52";"0";"1";"";"10,5";"1";"0";"3";"110"
"202400009299";"1";"AUTOROUTE A6";"0";"N/A";"3";"3";"0";"1";"14";"300";"1";"";"14";"1";"0";"1";"110"
"202400009300";"1";"86";"0";"N/A";"1";"3";"0";"1";"6";"500";"1";"";" -1";"1";"1";"1";"90"
"202400009301";"2";"1014";"0";"N/A";" -1";"3";"0";"1";"1";"0";"1";"";" -1";"1";"2";"1";"70"
"202400009302";"1";"3";"0";"N/A";"3";"2";"0";"1";"0";"300";"1";"";"10";"1";"0";"1";"90"
"202400009303";"1";"86";"0";"N/A";"3";"3";"0";"1";"22";"500";"1";"";"13,5";"1";"1";"1";"90"
"202400009304";"1";"AUTOROUTE A15";"0";"N/A";"3";"4";"0";"1";"6";"599";"1";"";"17,5";"1";"0";"1";"110"
"202400009305";"1";"AUTOROUTE A1";"0";"N/A";"3";"3";"0";"1";"17";"500";"1";"";"14";"1";"0";"1";"110"
"202400009306";"1";"AUTOROUTE A1";"0";"N/A";"3";"3";"0";"1";"18";"900";"1";"";"14";"1";"0";"1";"110"
"202400009307";"1";"AUTOROUTE A3";"0";"N/A";"3";"8";"0";"1";"16";"0";"1";"";" -1";"1";"0";"1";"90"
"202400009308";"1";"86";"0";"N/A";"3";"6";"0";"1";"21";"0";"1";"";" -1";"1";"1";"1";"90"
"202400009309";"2";"CHESSE ( RUE)";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202400009309";"2";"POMARE V (AVENUE)";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202400009310";"2";"kaweni-SPPM ( rue de la )";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202400009311";"2";"JAURES (BLD 1 JEAN)";"0";"N/A";"2";"3";"0";"1";"4";"663";"1";"";" -1";"1";"0";"1";"70"
"202400009311";"2";"MAIRIE (ROUTE DE LA)";"0";"N/A";"1";"1";"0";"1";"0";"0";"3";"";" -1";"1";"0";"1";"30"
"202400009312";"3";"CAMBUSTON (rue de)";"0";"N/A";"2";"2";"0";"1";"0";"820";"1";"";" -1";"1";"0";"1";"50"
"202400009312";"3";"CHEMIN  DE L'ETANG";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202400009313";"2";"COMPAGNIE DES INDES (BD DE LA) ";"0";"N/A";"2";"1";"1";"1";"1";"280";"1";"";" -1";"1";"9";"5";"25"
"202400009314";"3";"GALMOT (AVENUE)";"0";"N/A";"2";"2";"0";"1";"0";"250";"1";"";" -1";"1";"0";"1";"50"
"202400009315";"4";"CATON                               (IM)";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"2";"0";"1";"30"
"202400009315";"4";"VIENNE (DE)                         (RO)";"0";"N/A";"2";"2";"2";"1";" -1";" -1";"1";"";" -1";"2";"0";"1";"30"
"202400009316";"3";"ROUTE DEPARTEMENTALE 3";"0";"N/A";"2";"2";"0";"1";"6";"800";"1";"";" -1";"1";"0";"1";"70"
"202400009317";"3";"DEPARTEMENTALE 28";"0";"N/A";"2";"2";"0";"2";"11";"0";"1";"";" -1";"1";"0";"1";"70"
"202400009318";"3";"Section Port Blanc";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"2";"";" -1";"2";"0";"1";"50"
"202400009318";"3";"SECTION TOMBEAU";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"2";"0";"1";"50"
"202400009319";"4";"ROUTE DU STILETTO";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202400009320";"3";"THEODORE MONOD (AVENUE)";"0";"N/A";"3";"0";"0";"1";"0";"280";"1";"";"0";"1";"0";"1";"50"
"202400009321";"4";"RUE DU PEUPLE LA LANCE";"0";"N/A";"1";"1";"0";"1";"0";"0";"2";"";" -1";"1";"0";"1";"30"
"202400009322";"4";"LECLERC (AVENUE DU GENERAL)";"0";"N/A";"2";"3";"3";"2";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202400009322";"4";"ZOLA (RUE EMILE)";"0";"N/A";"1";"1";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"30"
"202400009323";"3";"PLATEAU DES GLIERES (AVENUE DU)";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"2";"0";"1";"50"
"202400009323";"3";"ROCADE OUEST (RD 910)";"0";"N/A";"2";"4";"0";"1";"53";"350";"1";"";" -1";"2";"5";"1";"70"
"202400009324";"4";"AMANDIER (Avenue de l')";"0";"N/A";"2";"2";"2";"1";"0";"1";"1";"";" -1";"1";"0";"1";"50"
"202400009325";"7";"DARNETAL. ROUTE DE";"0";"N/A";"2";"2";"0";"1";"0";"300";"1";"";" -1";"1";"0";"1";"50"
"202400009326";"4";"BOIS AU COQ (AVENUE)";"0";"N/A";"2";"2";"3";"1";"0";"0";"1";"";" -1";"2";"4";"6";"50"
"202400009327";"4";"LEFAUCHEUX PIERRE (BD)";"0";"N/A";"3";"2";"0";"1";"0";"0";"1";"";" -1";"2";"0";"1";"90"
"202400009328";"4";"REMBRANDT (ALLEE)";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"2";"9";"1";"30"
"202400009329";"4";"ARNAGE (RUE D') N° IMP 1 A 9";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"2";"5";"1";"50"
"202400009329";"4";"ESTIENNE D'ORVES (BD D')";"0";"N/A";"3";"2";"0";"1";" -1";" -1";"1";"";" -1";"2";"5";"1";"70"
"202400009330";"4";"ALSACE (RUE D')";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202400009330";"4";"PAIX (RUE DE LA)";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202400009331";"4";"ALFRED NOBEL";"0";"N/A";"2";"3";"3";"1";" -1";" -1";"1";"";" -1";"1";"5";"1";"50"
"202400009331";"4";"N/A";" -1";"N/A";"2";" -1";" -1";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202400009332";"4";"BRAMARIE (RUE RAOUL)";"0";"N/A";"2";"2";"1";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"30"
"202400009333";"4";"BOURNONVILLE (DE)";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"30"
"202400009333";"4";"SAINT-LAZARE";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202400009334";"7";"ROOSEVELT (RUE FRANKLIN)";"0";"N/A";" -1";"2";"0";"1";"10";"900";"1";"";" -1";"9";"9";"8";"50"
"202400009335";"7";"REPUBLIQUE AVENUE DE LA";"0";"N/A";"2";"1";"2";"1";"1";"400";"1";"";" -1";"1";"4";"1";"50"
"202400009336";"4";"HOCHE RUE";"0";"N/A";"1";"1";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202400009336";"4";"SCHWEITZER RUE DU DOCTEUR";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202400009337";"4";"N/A";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"5";"1";"30"
"202400009338";"3";"COUTANCES (ROUTE DE)";"0";"N/A";"2";"2";"0";"2";"2";"746";"1";"";" -1";"1";"0";"1";"30"
"202400009339";"2";"BERNOU (CHEMIN DE)";"0";"N/A";"1";"1";"0";"2";"0";"0";"1";"";" -1";"2";"0";"1";"50"
