"Num_Acc";"jour";"mois";"an";"hrmn";"lum";"dep";"com";"agg";"int";"atm";"col";"adr";"lat";"long"
"202400003567";"9";"07";"2024";"21:35";"3";"71";"71173";"1";"2";"2";"3";"5 Route de Quain";"46,74901400";"5,17721600"
"202400003568";"22";"03";"2024";"16:00";"1";"973";"97306";"1";"1";"1";"1";"CD 9 PK 30";"5,59853300";" -53,70629000"
"202400003569";"9";"07";"2024";"11:55";"1";"63";"63430";"1";"1";"1";"6";"D906";"45,83625600";"3,50634500"
"202400003570";"10";"07";"2024";"14:55";"1";"12";"12177";"1";"4";"1";"1";"D45";"44,41338300";"2,88316000"
"202400003571";"9";"07";"2024";"17:45";"1";"12";"12224";"2";"1";"1";"7";"Route des Plantiers";"44,46974500";"2,96890000"
"202400003572";"23";"03";"2024";"09:30";"1";"30";"30010";"1";"1";"1";"1";"Anduze";"44,04159200";"3,98478600"
"202400003573";"9";"07";"2024";"23:45";"5";"12";"12048";"2";"1";"2";"6";"Route d'Entraygues Lieu-dit Banhars";"44,67131100";"2,57897900"
"202400003574";"23";"03";"2024";"15:10";"1";"34";"34128";"2";"1";"1";"1";"Rue du Chemin Neuf";"43,91899000";"3,72649000"
"202400003575";"9";"07";"2024";"18:35";"1";"68";"68134";"2";"2";"1";"3";"D1";"48,01668300";"7,30847200"
"202400003576";"23";"03";"2024";"18:25";"2";"13";"13084";"1";"4";"1";"1";"D561";"43,72399400";"5,31552700"
"202400003577";"9";"07";"2024";"22:50";"3";"39";"39056";"1";"1";"2";"1";"N/A";"46,75293800";"5,43953000"
"202400003578";"18";"03";"2024";"08:00";"1";"67";"67313";"2";"1";"2";"6";"60 Rue du Marechal Foch";"48,53856600";"7,45375000"
"202400003579";"23";"03";"2024";"12:20";"1";"42";"42051";"1";"9";"1";"7";"Montée du Château d'Eau";"45,48417600";"4,71381100"
"202400003580";"9";"07";"2024";"21:56";"5";"25";"25240";"1";"2";"1";"1";"D437";"47,07569700";"6,61779300"
"202400003581";"21";"03";"2024";"13:00";"1";"26";"26085";"1";"2";"1";"3";"Route Nationale 7";"44,50452500";"4,74379800"
"202400003582";"8";"07";"2024";"22:40";"3";"44";"44130";"1";"1";"1";"1";"N/A";"47,10899000";" -1,54508500"
"202400003583";"23";"03";"2024";"17:30";"1";"07";"07324";"1";"1";"1";"6";"197 Route de Lamastre";"45,06516000";"4,79353100"
"202400003584";"10";"07";"2024";"12:45";"1";"44";"44223";"2";"1";"1";"6";"3 Rue  Jean-Baptiste Legeay";"47,05557800";" -1,51287900"
"202400003585";"23";"03";"2024";"11:05";"1";"01";"01043";"2";"1";"1";"3";"Route Departementale 1084";"45,83314300";"4,99185400"
"202400003586";"10";"07";"2024";"05:30";"3";"44";"44119";"1";"1";"1";"6";"1 le Grenit";"46,98476800";" -1,78368500"
"202400003587";"22";"03";"2024";"00:10";"3";"85";"85016";"1";"1";"1";"6";"RD978";"46,65826000";" -1,62316000"
"202400003588";"22";"03";"2024";"17:00";"1";"60";"60342";"2";"1";"1";"6";"D262";"49,31137500";"2,44916000"
"202400003589";"10";"07";"2024";"12:20";"1";"35";"35023";"2";"6";"1";"3";"TOURNEBRIDE";"48,20842900";" -1,94149200"
"202400003590";"9";"07";"2024";"13:00";"1";"35";"35117";"1";"1";"3";"2";"D166";"48,13006200";" -2,23217700"
"202400003591";"10";"07";"2024";"06:25";"2";"29";"29220";"1";"1";"1";"7";"Rue des Déportés";"47,85750500";" -4,22410400"
"202400003592";"22";"03";"2024";"23:00";"5";"60";"60057";"2";"2";"1";"3";"Rue Pierre et Marie Curie";"49,40849300";"2,11245400"
"202400003593";"10";"07";"2024";"13:15";"1";"58";"58245";"1";"1";"1";"1";"Saint-Hilaire-Fontaine";"46,80705800";"3,64928500"
"202400003594";"22";"03";"2024";"15:50";"1";"59";"59611";"1";"1";"2";"1";"Rue de Lambersart";"50,67225800";"3,00318900"
"202400003595";"23";"03";"2024";"03:50";"3";"59";"59044";"1";"1";"1";"6";"Rue de Tournai";"50,60759100";"3,26508500"
"202400003596";"10";"07";"2024";"15:35";"1";"66";"66036";"1";"1";"1";"1";"RD 66";"42,52119506";"2,20713615"
"202400003597";"22";"03";"2024";"16:47";"1";"13";"13211";"1";"1";"1";"2";"A50-Sens Aubagne vers Marseille";"43,29060006";"5,48826347"
"202400003598";"10";"07";"2024";"11:30";"1";"06";"06120";"1";"9";"1";"7";"route de la bonette";"44,30570100";"6,90495000"
"202400003599";"7";"07";"2024";"12:40";"1";"06";"06073";"1";"1";"1";"6";"M97";"44,19843600";"7,12562100"
"202400003600";"22";"03";"2024";"21:45";"5";"33";"33550";"1";"1";"1";"3";"N/A";"44,77167600";" -0,55528300"
"202400003601";"9";"07";"2024";"06:33";"2";"90";"90091";"1";"6";"7";"2";"D83";"47,68983800";"6,95990300"
"202400003602";"20";"03";"2024";"17:20";"1";"33";"33162";"1";"1";"1";"4";"N/A";"44,87884000";" -0,62907000"
"202400003603";"9";"07";"2024";"10:00";"1";"21";"21071";"1";"1";"1";"7";"D30h";"47,45843200";"5,30328500"
"202400003604";"7";"07";"2024";"20:45";"1";"40";"40011";"1";"1";"1";"6";"577 route d'amou";"43,57563593";" -0,78661859"
"202400003605";"21";"03";"2024";"04:35";"4";"59";"59359";"1";"1";"1";"5";"AUTOROUTE A16";"50,98405000";"2,22903000"
"202400003606";"9";"07";"2024";"16:35";"1";"24";"24520";"2";"1";"1";"6";"31 Avenue de la Dordogne";"44,87225631";"1,20986044"
"202400003607";"22";"03";"2024";"15:00";"1";"91";"91549";"1";"1";"1";"4";"RN 104";"48,62537000";"2,33599000"
"202400003608";"10";"07";"2024";"08:20";"1";"85";"85289";"1";"1";"1";"6";"D128";"46,67516170";" -0,65538380"
"202400003609";"22";"03";"2024";"11:56";"1";"91";"91136";"1";"1";"1";"4";"AUTOROUTE A10";"48,71353900";"2,28667500"
"202400003610";"14";"06";"2024";"18:10";"1";"85";"85108";"2";"3";"1";"3";"17 Rue georges clemenceau";"46,90678100";" -1,37768700"
"202400003611";"22";"03";"2024";"18:05";"1";"78";"78073";"1";"1";"1";"2";"RN12 EXT";"48,79871000";"2,00248000"
"202400003612";"22";"03";"2024";"13:00";"1";"92";"92023";"1";"1";"1";"2";"RN385";"48,77619602";"2,22827948"
"202400003613";"10";"07";"2024";"12:47";"1";"27";"27448";"1";"1";"1";"1";"N13  PK N° 011+328";"49,01158800";"1,32568200"
"202400003614";"9";"07";"2024";"13:30";"1";"987";"98714";"1";"1";"1";"2";"faanui";" -16,48230400";" -151,74917200"
"202400003615";"21";"03";"2024";"08:00";"1";"78";"78640";"1";"1";"1";"4";"A86 EXT";"48,78023200";"2,18532900"
"202400003616";"22";"03";"2024";"16:45";"1";"95";"95582";"1";"1";"1";"3";"A15";"48,96713514";"2,25481677"
"202400003617";"9";"07";"2024";"18:45";"1";"77";"77094";"1";"1";"1";"7";"N3";"48,95583400";"2,78543800"
"202400003618";"21";"03";"2024";"19:30";"5";"93";"93066";"1";"1";"1";"2";"A1";"48,91030991";"2,35797606"
"202400003619";"6";"07";"2024";"19:30";"1";"78";"78003";"2";"1";"1";"3";"9 Rue des 3 Moulins";"48,51033000";"1,83895200"
"202400003620";"22";"03";"2024";"11:07";"1";"94";"94052";"1";"1";"1";"5";"A86";"48,83730625";"2,49415341"
"202400003621";"22";"03";"2024";"10:03";"1";"94";"94074";"1";"1";"1";"2";"N406";"48,76556759";"2,45886624"
"202400003622";"9";"07";"2024";"18:10";"1";"66";"66037";"2";"1";"1";"3";"Avenue Mediterranee";"42,69839300";"3,02387400"
"202400003623";"22";"03";"2024";"05:40";"3";"75";"75112";"1";"1";"1";"7";"A4";"48,82033000";"2,46061000"
"202400003624";"19";"01";"2024";"11:10";"1";"33";"33069";"2";"1";"1";"2";"Avenue de l'Hippodrome";"44,87451000";" -0,62719000"
"202400003625";"9";"07";"2024";"19:30";"1";"06";"06015";"1";"1";"1";"1";"1735 Route des Escaillouns";"43,82701900";"7,34209700"
"202400003626";"20";"03";"2024";"18:32";"2";"987";"98735";"2";"6";"1";"2";"POMARE (BVD BLOC MARINE)";" -17,53301000";" -149,56900000"
"202400003627";"10";"07";"2024";"14:30";"1";"04";"04039";"1";"1";"1";"1";"D952";"43,83827200";"6,49388600"
"202400003628";"21";"03";"2024";"16:40";"1";"974";"97416";"1";"1";"1";"6";"DE VILLIERS 5CHEMIN ADAM)";" -21,30333000";"55,42446000"
"202400003629";"8";"07";"2024";"13:25";"1";"71";"71024";"1";"1";"1";"6";"Lieu-dit ""l'Étang du Verne""";"46,33178300";"4,02274900"
"202400003630";"21";"03";"2024";"07:55";"1";"974";"97416";"1";"1";"1";"4";"RN3 (2)";" -21,31602000";"55,49148000"
"202400003631";"3";"07";"2024";"18:00";"1";"69";"69190";"2";"6";"1";"3";"Rue Marcel Mérieux";"45,76071000";"4,70588000"
"202400003632";"21";"03";"2024";"11:40";"1";"973";"97309";"2";"1";"1";"3";"TIGRE (ROUTE DU)";"4,90563863";" -52,30478704"
"202400003633";"20";"03";"2024";"17:50";"1";"973";"97302";"2";"1";"1";"3";"TIGRE (ROUTE DU)";"4,91016385";" -52,30817199"
"202400003634";"20";"03";"2024";"15:00";"1";"973";"97302";"2";"1";"1";"2";"MADELEINE (ROUTE DE LA)";"4,91821000";" -52,32155000"
"202400003635";"5";"07";"2024";"13:25";"1";"69";"69207";"1";"1";"1";"3";"12 Avenue Jacques Brel";"45,88558773";"4,80955297"
"202400003636";"10";"07";"2024";"13:10";"1";"65";"65463";"1";"1";"1";"2";"D918";"42,87896400";"0,02444000"
"202400003637";"18";"03";"2024";"12:15";"1";"973";"97302";"2";"3";"1";"3";"ZEPHIR (ROCADE)";"4,93795854";" -52,30645001"
"202400003638";"10";"07";"2024";"00:06";"3";"79";"79048";"1";"6";"2";"7";"N/A";"46,34750500";" -0,31028300"
"202400003639";"21";"03";"2024";"09:15";"1";"69";"69387";"2";"3";"1";"2";"Avenue Debourg";"45,73150189";"4,82988314"
"202400003640";"21";"03";"2024";"17:31";"1";"69";"69381";"2";"1";"1";"2";"Quai Saint Vincent";"45,76684000";"4,83002000"
"202400003641";"9";"07";"2024";"15:00";"1";"17";"17336";"1";"3";"1";"1";"D137";"45,77672400";" -0,69864700"
"202400003642";"20";"03";"2024";"21:20";"3";"971";"97101";"1";"1";"1";"1";"Rue Hubert FAROUIL";"16,27386000";" -61,49951000"
"202400003643";"7";"07";"2024";"01:35";"3";"33";"33168";"1";"1";"1";"6";"N/A";"44,83780300";"0,03139300"
"202400003644";"20";"03";"2024";"13:30";"1";"971";"97120";"2";"1";"1";"6";"FAIDHERBE (BOULEVARD)";"16,24114000";" -61,53586000"
"202400003645";"10";"07";"2024";"10:15";"1";"85";"85178";"2";"9";"1";"2";"Rue du puy chabot";"46,77151500";" -1,51530900"
"202400003646";"21";"03";"2024";"23:30";"5";"95";"95219";"2";"3";"1";"2";"MARECHAL FOCH (RUE DU)";"48,99257571";"2,26060599"
"202400003647";"10";"07";"2024";"13:30";"1";"85";"85240";"2";"1";"1";"3";"17 Rue des vendéens";"46,93058700";" -0,90063800"
"202400003648";"21";"03";"2024";"07:16";"2";"95";"95127";"1";"1";"1";"3";"N14";"49,05566980";"2,04861760"
"202400003649";"21";"03";"2024";"08:00";"1";"91";"91589";"2";"3";"1";"6";"AV JEAN JAURES";"48,68217000";"2,35591000"
"202400003650";"8";"07";"2024";"18:30";"1";"44";"44037";"1";"2";"1";"3";"Les Landes Bernard";"47,12681900";" -1,45045300"
"202400003651";"20";"03";"2024";"09:15";"1";"91";"91432";"2";"6";"7";"3";"AV FERDINAND DE LESSEPS";"48,70140000";"2,33916000"
"202400003652";"9";"07";"2024";"13:10";"1";"22";"22262";"2";"1";"2";"6";"Grand' Rue";"48,40328400";" -2,91087800"
"202400003653";"19";"03";"2024";"16:20";"1";"88";"88209";"2";"1";"9";"3";"ABBE HAUSTETE (RUE)";"48,19735000";"6,43712000"
"202400003654";"7";"07";"2024";"10:00";"1";"76";"76473";"2";"1";"1";"6";"Rue du Petit Pont";"49,49666800";"0,75962800"
"202400003655";"21";"03";"2024";"14:00";"1";"86";"86214";"2";"1";"7";"3";"Avenue du Onze Novembre";"46,56300000";"0,34584400"
"202400003656";"8";"07";"2024";"07:00";"1";"13";"13106";"1";"1";"1";"2";"A7-Sens Marseille vers Lyon";"43,38849000";"5,35109000"
"202400003657";"20";"03";"2024";"11:25";"1";"86";"86027";"2";"2";"1";"1";"Rue Nungesser";"46,57876500";"0,31484800"
"202400003658";"8";"07";"2024";"09:35";"1";"13";"13026";"1";"1";"1";"2";"A55-Sens Marseille vers Martigues";"43,37860000";"5,16740000"
"202400003659";"12";"03";"2024";"10:00";"1";"84";"84007";"2";"2";"1";"3";"FOLIE (Avenue de la)";"43,94800000";"4,82222000"
"202400003660";"8";"07";"2024";"22:15";"3";"69";"69297";"1";"1";"1";"2";"Autoroute 7";"45,62084413";"4,81315864"
"202400003661";"21";"03";"2024";"13:55";"1";"78";"78133";"2";"1";"1";"3";"MANTES (ROUTE DE)";"48,91000000";"2,03943000"
"202400003662";"21";"03";"2024";"10:35";"1";"78";"78172";"2";"1";"1";"6";"AMBASSADEUR (RUE DE L')";"49,00711300";"2,11559700"
"202400003663";"6";"07";"2024";"23:50";"3";"54";"54557";"1";"1";"1";"2";"Autoroute A 31";"48,69236739";"6,06554747"
"202400003664";"21";"03";"2024";"07:50";"1";"77";"77243";"2";"9";"1";"3";"SAINT DENIS  (RUE   )";"48,87900000";"2,70895000"
"202400003665";"8";"07";"2024";"15:40";"1";"78";"78238";"1";"1";"1";"6";"A13";"48,97052600";"1,88499900"
"202400003666";"20";"03";"2024";"17:25";"1";"77";"77181";"2";"3";"1";"3";"ORANGERIE (ALLEE DE L')";"48,82315000";"2,70712000"
"202400003667";"9";"07";"2024";"14:15";"1";"95";"95277";"1";"1";"1";"3";"A3";"48,97380183";"2,48838243"
"202400003668";"21";"03";"2024";"22:35";"3";"76";"76382";"1";"1";"5";"5";"RD 109";"49,58905000";"0,53603000"
"202400003669";"9";"07";"2024";"07:00";"1";"95";"95582";"1";"1";"1";"3";"A15";"48,97562164";"2,24024027"
"202400003670";"21";"03";"2024";"18:00";"1";"74";"74010";"2";"1";"1";"6";"GENEVE (AVENUE DE)(SECTEUR 410)";"45,91007000";"6,12377000"
"202400003671";"8";"07";"2024";"17:30";"1";"93";"93053";"1";"1";"1";"3";"A86";"48,88711502";"2,47350081"
"202400003672";"20";"03";"2024";"20:40";"5";"72";"72181";"2";"7";"1";"6";"ROOSEVELT FRANKLIN PL HAUT RUE NATIONALE";"48,00130000";"0,19766000"
"202400003673";"9";"07";"2024";"16:45";"1";"94";"94018";"1";"1";"1";"3";"A4";"48,81991032";"2,40340948"
"202400003674";"20";"03";"2024";"15:30";"1";"69";"69276";"1";"1";"1";"3";"Avenue Albert Ramboz";"45,67808840";"4,84665589"
"202400003675";"9";"07";"2024";"10:10";"1";"94";"94074";"1";"1";"1";"4";"N406";"48,76541000";"2,45926000"
"202400003676";"21";"03";"2024";"17:20";"1";"68";"68066";"2";"3";"1";"1";"BLEICH (RUE DE LA)";"48,07871000";"7,37084000"
"202400003677";"22";"02";"2024";"19:30";"5";"73";"73008";"2";"6";"2";"3";"D1201 - HOPITAUX CARREFOUR DES";"45,69696000";"5,90750000"
"202400003678";"18";"02";"2024";"19:05";"5";"64";"64445";"2";"1";"1";"3";"MOHEDAN DU";"43,31135581";" -0,36963781"
"202400003679";"21";"03";"2024";"08:50";"1";"64";"64122";"2";"1";"1";"6";"DOMREMY(RD-PT)";"43,48370000";" -1,54390000"
"202400003680";"29";"06";"2024";"05:00";"3";"44";"44162";"1";"1";"8";"3";"N/A";"47,20116286";" -1,61989696"
"202400003681";"14";"04";"2024";"19:00";"1";"82";"82079";"1";"1";"1";"7";"725 Route de Montauban";"43,93492400";"1,36021300"
"202400003682";"21";"03";"2024";"17:10";"1";"64";"64024";"2";"1";"1";"3";"ADOUR (AVENUE DE L')";"43,51562750";" -1,50125627"
"202400003683";"10";"04";"2024";"09:55";"3";"82";"82124";"1";"1";"9";"6";"Route de Castelsarrasin";"44,01777700";"1,30476100"
"202400003684";"21";"03";"2024";"12:40";"1";"64";"64102";"2";"1";"1";"2";"GRENET (AVENUE HENRI)";"43,50315000";" -1,47526000"
"202400003685";"5";"05";"2024";"22:25";"3";"14";"14175";"2";"1";"2";"6";"Route de Juaye Mondaye";"49,21513700";" -0,65449100"
"202400003686";"20";"03";"2024";"13:24";"1";"63";"63113";"2";"9";"1";"6";"CLEMENTEL (BD ETIENNE)";"45,81119000";"3,10930000"
"202400003687";"20";"03";"2024";"17:01";"1";"62";"62573";"2";"1";"1";"6";"D166";"50,49532000";"2,89549000"
"202400003688";"20";"04";"2024";"19:45";"1";"29";"29039";"2";"1";"1";"6";"Rue de Quimper";"47,88375000";" -3,91932000"
"202400003689";"20";"03";"2024";"17:15";"1";"62";"62244";"2";"3";"1";"3";"D127";"50,92960000";"1,86988000"
"202400003690";"27";"04";"2024";"20:15";"1";"29";"29019";"2";"7";"1";"3";"place des F.F.I.";"48,41627600";" -4,49224900"
"202400003691";"21";"03";"2024";"12:15";"1";"62";"62178";"2";"1";"1";"3";"Avenue de la Liberation";"50,49754000";"2,58163000"
"202400003692";"8";"07";"2024";"09:15";"1";"987";"98736";"1";"1";"1";"3";"HAMUTA VAL (RUE)";" -17,53991718";" -149,54545856"
"202400003693";"21";"03";"2024";"08:15";"1";"60";"60057";"2";"1";"1";"6";"Avenue de l'Europe";"49,44045000";"2,07667000"
"202400003694";"8";"07";"2024";"09:26";"1";"973";"97302";"2";"1";"1";"6";"MONTABO (ROUTE DE) 3";"4,93516000";" -52,29372000"
"202400003695";"20";"03";"2024";"19:17";"1";"56";"56260";"2";"1";"1";"6";"DELESTRAINT(AVENUE DU GENERAL)";"47,65678000";" -2,73810000"
"202400003696";"8";"07";"2024";"10:30";"1";"972";"97213";"2";"1";"1";"2";"AUTOROUTE A1";"14,61834000";" -61,03115000"
"202400003697";"8";"07";"2024";"13:50";"1";"972";"97209";"1";"1";"1";"3";"AUTOROUTE (A1)";"14,61853000";" -61,03932000"
"202400003698";"21";"03";"2024";"17:48";"1";"56";"56260";"2";"1";"1";"2";"Boulevard de Pontivy";"47,68173000";" -2,76870000"
"202400003699";"21";"03";"2024";"12:20";"1";"56";"56260";"2";"1";"1";"3";"Rue de Normandie";"47,64811000";" -2,78556000"
"202400003700";"6";"07";"2024";"21:10";"3";"971";"97113";"1";"1";"1";"3";"SECTION TOMBEAU";"16,22491000";" -61,47735000"
"202400003701";"21";"03";"2024";"00:11";"3";"56";"56121";"2";"6";"1";"7";"Parking du Carrefour";"47,76506000";" -3,39577000"
"202400003702";"21";"03";"2024";"07:05";"1";"54";"54357";"2";"2";"1";"3";"Rue Gambetta";"48,71293000";"6,16710000"
"202400003703";"8";"07";"2024";"19:46";"2";"2A";"2A004";"2";"1";"1";"6";"#BONAPARTE CHARLES  BD#";"41,93400000";"8,74900000"
"202400003704";"20";"03";"2024";"15:30";"1";"54";"54395";"2";"2";"1";"6";"Boulevard Insurection du Ghetto Varsovie";"48,68571900";"6,18136800"
"202400003705";"8";"07";"2024";"19:40";"1";"2A";"2A004";"1";"1";"1";"1";"1 Lotissement San Biaggio";"41,94785000";"8,73503800"
"202400003706";"7";"07";"2024";"07:36";"2";"95";"95491";"2";"9";"1";"6";"PASTEUR (RUE)";"48,99930000";"2,23979000"
"202400003707";"21";"03";"2024";"17:35";"1";"49";"49328";"2";"2";"1";"6";"BEAUREPAIRE (RUE)";"47,25951400";" -0,07875300"
"202400003708";"20";"03";"2024";"12:15";"1";"49";"49007";"2";"1";"1";"7";"ONZE NOVEMBRE 1918 AVENUE";"47,47084000";" -0,54531000"
"202400003709";"8";"07";"2024";"15:10";"1";"91";"91201";"2";"1";"1";"1";"RUE ALPHONSE DAUDET";"48,66052000";"2,42807700"
"202400003710";"21";"03";"2024";"13:35";"1";"47";"47201";"1";"1";"1";"3";"CONDOM(ROUTE DE)";"44,16517840";"0,59605551"
"202400003711";"8";"07";"2024";"08:05";"1";"83";"83144";"2";"9";"1";"6";"UNIVERSITE (AVE DE L')";"43,13697582";"6,00265503"
"202400003712";"21";"03";"2024";"08:45";"1";"45";"45286";"2";"1";"1";"1";"D951 PR 90 + 150";"47,88922000";"1,92438000"
"202400003713";"7";"07";"2024";"20:55";"1";"80";"80021";"2";"2";"1";"1";"ASSAS (RUE D')";"49,87540172";"2,31449425"
"202400003714";"21";"03";"2024";"07:43";"1";"45";"45234";"2";"2";"1";"3";"Allées Pierre Chevallier";"47,90077000";"1,87667000"
"202400003715";"21";"03";"2024";"11:00";"1";"44";"44109";"2";"1";"1";"3";"Pont Général Audibert";"47,20835000";" -1,54925000"
"202400003716";"7";"07";"2024";"00:01";"3";"77";"77186";"1";"6";"1";"1";"D606 de l'obélisque à limite MORET";"48,39704000";"2,69320000"
"202400003717";"21";"03";"2024";"09:30";"1";"44";"44109";"2";"2";"1";"3";"32 Boulevard de Launay";"47,21059000";" -1,57359000"
"202400003718";"21";"03";"2024";"08:20";"1";"37";"37261";"2";"1";"1";"6";"CHURCHILL (BOULEVARD WINSTON)";"47,37365000";"0,67910000"
"202400003719";"6";"07";"2024";"16:35";"1";"76";"76341";"1";"1";"1";"4";"RD 6015";"49,50973000";"0,19851000"
"202400003720";"20";"03";"2024";"19:57";"5";"34";"34301";"2";"3";"1";"6";"VERDUN (BOULEVARD DE)";"43,41240000";"3,68595000"
"202400003721";"8";"07";"2024";"08:30";"1";"76";"76351";"2";"2";"1";"3";"EMILE RENOUF";"49,48938000";"0,10299000"
"202400003722";"21";"03";"2024";"12:13";"1";"34";"34172";"2";"1";"1";"6";"MOULINS (AVENUE DES";"43,62649000";"3,83852000"
"202400003723";"6";"07";"2024";"19:05";"1";"76";"76351";"2";"1";"1";"6";"WINSTON CHURCHILL";"49,49396000";"0,13634000"
"202400003724";"21";"03";"2024";"08:45";"1";"34";"34172";"2";"1";"1";"3";"GREZES (RUE DES)";"43,61149000";"3,82843000"
"202400003725";"21";"03";"2024";"09:45";"1";"34";"34172";"2";"1";"1";"6";"VENDEMIAIRE (RUE)";"43,60483000";"3,89830000"
"202400003726";"4";"07";"2024";"09:40";"1";"73";"73065";"2";"3";"1";"3";"VERNIER (RUE DU DR)";"45,57659567";"5,91944152"
"202400003727";"20";"03";"2024";"16:40";"1";"34";"34172";"2";"1";"8";"3";"Avenue de la Liberté";"43,61226000";"3,82399000"
"202400003728";"7";"07";"2024";"19:15";"1";"72";"72181";"2";"9";"1";"3";"LOUIS BLANC (QUAI)";"48,00661000";"0,19225400"
"202400003729";"21";"03";"2024";"19:00";"1";"33";"33063";"2";"3";"1";"3";"N/A";"44,82980000";" -0,59616000"
"202400003730";"8";"07";"2024";"07:50";"1";"71";"71306";"2";"6";"1";"3";"LUCY (RUE DE)";"46,66350000";"4,34070000"
"202400003731";"21";"03";"2024";"16:15";"1";"33";"33281";"2";"1";"1";"2";"N/A";"44,84712000";" -0,71564000"
"202400003732";"21";"03";"2024";"04:40";"5";"31";"31555";"2";"3";"1";"3";"AV ETIENNE BILLIERES";"43,59712694";"1,42709747"
"202400003733";"8";"07";"2024";"18:55";"1";"69";"69275";"2";"2";"1";"3";"Avenue Jean Macé";"45,76395000";"4,95640000"
"202400003734";"21";"03";"2024";"14:00";"1";"29";"29232";"1";"1";"1";"6";"RN 165";"48,03732559";" -4,07945257"
"202400003735";"8";"07";"2024";"18:05";"1";"67";"67482";"2";"1";"1";"7";"PORTE DE L HOPITAL (RUE DE LA)";"48,57544000";"7,74999000"
"202400003736";"21";"03";"2024";"16:37";"1";"29";"29039";"1";"2";"1";"3";"Rue de Kerambec";"47,89426000";" -3,88981300"
"202400003737";"8";"07";"2024";"17:55";"1";"67";"67482";"2";"1";"1";"1";"Quai Jean-Pierre Mayno";"48,56924800";"7,73494600"
"202400003738";"19";"03";"2024";"20:20";"5";"29";"29019";"2";"8";"1";"3";"avenue 1ère D.F.L.";"48,37579481";" -4,55489169"
"202400003739";"8";"07";"2024";"20:45";"1";"59";"59599";"2";"3";"1";"3";"MAGENTA (RUE)";"50,70886000";"3,15973000"
"202400003740";"8";"07";"2024";"18:20";"1";"59";"59220";"2";"9";"1";"6";"NOUVELLE RUE";"50,60355100";"3,07506100"
"202400003741";"21";"03";"2024";"07:40";"1";"27";"27229";"2";"1";"1";"2";"CHURCHILL (AVENUE WINSTON)";"49,01879000";"1,16429000"
"202400003742";"21";"03";"2024";"08:00";"1";"18";"18033";"2";"6";"1";"7";"Avenue de Lattre de Tassigny";"47,10183000";"2,41314000"
"202400003743";"21";"06";"2024";"21:44";"1";"58";"58194";"2";"3";"1";"3";"LOUIS VICAT";"46,99490000";"3,15292000"
"202400003744";"8";"07";"2024";"14:00";"1";"56";"56260";"2";"1";"1";"2";"Rue de Bernus";"47,65315000";" -2,76944000"
"202400003745";"20";"03";"2024";"17:10";"1";"17";"17300";"2";"4";"1";"6";"GUITON   AVENUE JEAN (343-371)";"46,15948000";" -1,19971000"
"202400003746";"21";"03";"2024";"17:30";"1";"13";"13208";"2";"1";"1";"3";"TURCAT MERY ALLÉE (ALLEE)";"43,28070579";"5,38826335"
"202400003747";"7";"07";"2024";"06:50";"1";"54";"54547";"2";"9";"1";"6";"Route de Mirecourt";"48,66731000";"6,19013000"
"202400003748";"11";"03";"2024";"04:30";"2";"13";"13211";"2";"3";"1";"6";"EMMANUEL ALLARD (RUE)";"43,29006473";"5,44102057"
"202400003749";"8";"07";"2024";"11:30";"1";"50";"50218";"2";"9";"2";"2";"MATIGNON (AV DES)";"48,83797000";" -1,56667000"
"202400003750";"5";"07";"2024";"12:50";"1";"50";"50129";"2";"1";"2";"7";"LOGES (CHEMIN DE LA)";"49,61707000";" -1,61726000"
"202400003751";"20";"03";"2024";"16:25";"1";"13";"13211";"2";"1";"1";"2";"JEAN LOMBARD (AVENUE)";"43,28900000";"5,43211000"
"202400003752";"21";"03";"2024";"17:00";"1";"13";"13028";"2";"1";"1";"1";"Puits de brunet (Chemin)";"43,18648000";"5,60002000"
"202400003753";"14";"05";"2024";"15:00";"1";"46";"46042";"1";"1";"1";"7";"Départementale 820";"44,44703000";"1,41968000"
"202400003754";"21";"03";"2024";"20:30";"5";"13";"13001";"2";"3";"1";"3";"RD 10";"43,53376000";"5,46293000"
"202400003755";"7";"07";"2024";"20:25";"1";"45";"45004";"2";"2";"1";"3";"127 Rue du Marchais Rouge";"47,98658000";"2,80230000"
"202400003756";"21";"03";"2024";"07:50";"1";"11";"11069";"2";"9";"1";"3";"22bis Boulevard de Varsovie";"43,21577000";"2,34840000"
"202400003757";"6";"07";"2024";"18:35";"1";"45";"45208";"2";"2";"1";"3";"37 Rue Victor Méric";"48,00135000";"2,72430000"
"202400003758";"7";"07";"2024";"23:58";"5";"42";"42186";"2";"1";"1";"1";"Rue Edouard Vaillant";"45,52169800";"4,59873200"
"202400003759";"22";"03";"2024";"01:04";"5";"06";"06088";"2";"1";"1";"7";"Promenade des Anglais";"43,69427000";"7,25771000"
"202400003760";"7";"07";"2024";"17:55";"1";"41";"41018";"2";"1";"1";"7";"TUILERIES (LEVEE DES)";"47,59423400";"1,35236600"
"202400003761";"8";"07";"2024";"13:52";"1";"37";"37261";"2";"6";"1";"2";"LOUIS XI (BOULEVARD)";"47,37361000";"0,67829000"
"202400003762";"21";"03";"2024";"19:00";"2";"01";"01053";"2";"2";"1";"3";"HERRIOT ( BOULEVARD EDOUARD COTE PAIR)";"46,21024000";"5,22151000"
"202400003763";"8";"07";"2024";"13:08";"1";"37";"37195";"2";"3";"1";"7";"PROUDHON (AVENUE)";"47,39350000";"0,66283000"
