"Num_Acc";"id_usager";"id_vehicule";"num_veh";"place";"catu";"grav";"sexe";"an_nais";"trajet";"secu1";"secu2";"secu3";"locp";"actp";"etatp"
"202400005659";"203 975 254";"155 771 838";"B01";"1";"1";"4";"1";"1997";"5";"2";"5";"0";" -1";" -1";" -1"
"202400005660";"203 975 246";"155 771 833";"A01";"1";"1";"4";"1";"2000";"1";"2";"0";" -1";" -1";" -1";" -1"
"202400005660";"203 975 248";"155 771 835";"B01";"1";"1";"1";"2";"1976";"1";"1";"0";" -1";" -1";" -1";" -1"
"202400005661";"203 975 245";"155 771 832";"A01";"1";"1";"4";"2";"1995";"0";"1";"0";"0";" -1";" -1";" -1"
"202400005661";"203 975 247";"155 771 834";"B01";"1";"1";"4";"1";"1987";"0";"2";"0";"0";" -1";" -1";" -1"
"202400005662";"203 975 243";"155 771 830";"B01";"1";"1";"4";"1";"1986";"5";"2";"0";"0";" -1";" -1";" -1"
"202400005662";"203 975 244";"155 771 831";"A01";"1";"1";"1";"1";"2001";"5";"1";"0";"0";" -1";" -1";" -1"
"202400005663";"203 975 238";"155 771 825";"A01";"1";"1";"1";"1";"1998";"4";"8";"0";"0";" -1";" -1";" -1"
"202400005663";"203 975 239";"155 771 826";"B01";"1";"1";"4";"1";"1985";"0";"8";"0";"0";" -1";" -1";" -1"
"202400005663";"203 975 240";"155 771 827";"C01";"1";"1";"4";"1";"1973";"0";"8";"0";"0";" -1";" -1";" -1"
"202400005664";"203 975 237";"155 771 824";"A01";"1";"1";"4";"1";"2001";"1";"2";"6";"0";" -1";" -1";" -1"
"202400005665";"203 975 233";"155 771 822";"A01";"2";"2";"1";"1";"1993";"0";"2";"0";"0";" -1";" -1";" -1"
"202400005665";"203 975 235";"155 771 822";"A01";"1";"1";"4";"1";"1994";"9";"2";"0";"0";" -1";" -1";" -1"
"202400005666";"203 975 232";"155 771 821";"B01";"1";"1";"4";"1";"2012";"9";"8";"0";"0";" -1";" -1";" -1"
"202400005666";"203 975 234";"155 771 821";"B01";"2";"2";"1";"1";"2011";"9";"8";"0";"0";" -1";" -1";" -1"
"202400005666";"203 975 236";"155 771 823";"A01";"1";"1";"1";"2";"2001";"9";"1";"0";"0";" -1";" -1";" -1"
"202400005667";"203 975 231";"155 771 820";"A01";"1";"1";"3";"1";"1981";"5";"2";" -1";" -1";"0";"0";" -1"
"202400005668";"203 975 229";"155 771 818";"B01";"1";"1";"1";"2";"2004";"0";"1";"0";"0";" -1";" -1";" -1"
"202400005668";"203 975 230";"155 771 819";"A01";"1";"1";"4";"1";"1987";"0";"2";"6";"0";" -1";" -1";" -1"
"202400005669";"203 975 226";"155 771 815";"A01";"1";"1";"4";"2";"2009";"2";"2";"0";"0";" -1";" -1";" -1"
"202400005669";"203 975 227";"155 771 816";"B01";"1";"1";"1";"1";"1971";"1";"1";"0";"0";" -1";" -1";" -1"
"202400005670";"203 975 225";"155 771 814";"B01";"1";"1";"1";"1";"1999";"5";"1";" -1";" -1";"0";"0";" -1"
"202400005670";"203 975 228";"155 771 817";"A01";"1";"1";"4";"2";"2000";"5";"1";" -1";" -1";"0";"0";" -1"
"202400005671";"203 975 223";"155 771 812";"A01";"1";"1";"3";"1";"1976";"0";"1";" -1";" -1";"0";"0";" -1"
"202400005672";"203 975 221";"155 771 810";"A01";"1";"1";"4";"1";"1978";"9";"2";"6";"0";" -1";" -1";" -1"
"202400005672";"203 975 222";"155 771 811";"C01";"1";"1";"1";"1";"1977";"9";"1";"0";"0";" -1";" -1";" -1"
"202400005672";"203 975 224";"155 771 813";"B01";"1";"1";"1";"1";"2003";"9";"2";"6";"0";" -1";" -1";" -1"
