"Num_Acc";"id_vehicule";"num_veh";"senc";"catv";"obs";"obsm";"choc";"manv";"motor";"occutc"
"202400002245";"155777830";"A01";"0";"32";"0";"2";"1";"17";"1";""
"202400002246";"155777826";"A01";"3";"7";"0";"2";"4";"1";"1";""
"202400002246";"155777827";"B01";"3";"32";"0";"2";"1";"1";"1";""
"202400002247";"155777823";"B01";"1";"7";"0";"2";"6";"2";"1";""
"202400002247";"155777825";"A01";"1";"7";"0";"2";"2";"2";"1";""
"202400002248";"155777822";"B01";"2";"7";"0";"2";"3";"1";"1";""
"202400002248";"155777824";"A01";"1";"10";"0";"2";"1";"5";"1";""
"202400002249";"155777820";"A01";"2";"2";"0";"2";"1";"2";"1";""
"202400002250";"155777818";"A01";"1";"7";"0";"2";"1";"9";"1";""
"202400002250";"155777821";"B01";"0";"10";"0";"2";"7";"1";"1";""
"202400002251";"155777816";"B01";"1";"7";"0";"2";"4";"1";"1";""
"202400002251";"155777817";"C01";"1";"7";"0";"2";"4";"1";"1";""
"202400002251";"155777819";"A01";"1";"7";"0";"2";"1";"1";"1";""
"202400002252";"155777815";"A01";"0";"2";"9";"0";"2";"14";"1";""
"202400002253";"155777813";"A01";"0";"7";"0";"2";"1";"2";"1";""
"202400002253";"155777814";"B01";"0";"7";"0";"2";"4";"2";"1";""
"202400002254";"155777812";"A01";"1";"1";"0";"0";"0";"1";"5";""
"202400002255";"155777809";"A01";"2";"10";"0";"2";"6";"0";"1";""
"202400002255";"155777811";"B01";"2";"7";"0";"2";"2";"0";"1";""
"202400002256";"155777808";"A01";"1";"15";"0";"2";"5";"12";"1";""
"202400002256";"155777810";"B01";"1";"7";"0";"2";"3";"1";"1";""
"202400002257";"155777805";"A01";"1";"13";"0";"2";"1";"15";"1";""
"202400002257";"155777806";"B01";"1";"33";"0";"2";"2";"1";"1";""
"202400002257";"155777807";"C01";"1";"33";"0";"2";"8";"1";"1";""
"202400002258";"155777804";"A01";"2";"34";"4";"0";"7";"2";"1";""
"202400002259";"155777800";"A01";"2";"7";"4";"0";"1";"26";"1";""
"202400002260";"155777799";"A01";"1";"7";"0";"2";"1";"2";"1";""
"202400002260";"155777801";"B01";"1";"7";"0";"2";"4";"1";"1";""
"202400002261";"155777797";"A01";"3";"7";"0";"2";"6";"10";"1";""
"202400002261";"155777798";"B01";"3";"33";"0";"2";"1";"2";"1";""
"202400002262";"155777792";"A01";"1";"7";"0";"2";"1";"1";"1";""
"202400002262";"155777794";"B01";"1";"7";"0";"2";"9";"12";"1";""
"202400002262";"155777796";"C01";"1";"7";"0";"2";"4";"23";"6";""
"202400002263";"155777791";"A01";"2";"7";"0";"2";"7";"15";"1";""
"202400002263";"155777795";"B01";"1";"10";"0";"2";"2";"1";"1";""
"202400002264";"155777790";"A01";"1";"7";"0";"2";"2";"16";"1";""
"202400002264";"155777793";"B01";"2";"1";"0";"2";"1";"1";"5";""
"202400002265";"155777789";"A01";"2";"7";"0";"0";"9";"1";"1";""
"202400002266";"155777786";"A01";"1";"10";"0";"2";"3";"15";"3";""
"202400002266";"155777787";"B01";"2";"32";"0";"2";"6";"15";"1";""
"202400002267";"155777785";"A01";"2";"7";"0";"2";"0";"1";"1";""
"202400002267";"155777788";"B01";"2";"15";"0";"2";"0";"0";"1";""
"202400002268";"155777783";"A01";"3";"7";"0";"2";"3";"15";"1";""
"202400002268";"155777784";"B01";"2";"2";"0";"2";"7";"17";"1";""
"202400002269";"155777782";"A01";"1";"7";"4";"0";"1";"0";"1";""
"202400002270";"155777779";"A01";"1";"7";"0";"1";"3";"1";"1";""
"202400002271";"155777776";"Z01";"1";"7";"0";"2";"3";"11";"1";""
"202400002271";"155777778";"A01";"1";"7";"0";"2";"5";"1";"2";""
"202400002271";"155777780";"B01";"1";"10";"0";"2";"6";"1";"1";""
"202400002271";"155777781";"C01";"1";"43";"0";"2";"0";"3";"1";""
"202400002272";"155777774";"A01";"2";"7";"0";"2";"1";"19";"1";""
"202400002272";"155777775";"B01";"3";"1";"0";"2";"5";"19";"5";""
"202400002273";"155777773";"A01";"3";"7";"1";"0";"1";"1";"1";""
"202400002274";"155777771";"A01";"2";"33";"0";"2";"8";"3";"1";""
"202400002274";"155777772";"B01";"2";"7";"0";"2";"2";"12";"1";""
"202400002275";"155777769";"B01";"1";"1";"0";"2";"1";"1";"5";""
"202400002275";"155777770";"A01";"1";"7";"0";"9";"3";"15";"1";""
"202400002276";"155777768";"A01";"0";"30";"0";"1";"1";"16";"3";""
"202400002277";"155777766";"A01";"1";"7";"0";"2";"5";"12";"1";""
"202400002277";"155777767";"B01";"1";"33";"0";"2";"5";"0";"1";""
"202400002278";"155777764";"A01";"1";"37";"0";"1";"2";"1";"1";"1"
"202400002279";"155777763";"B01";"3";"7";"0";"2";"3";"9";"0";""
"202400002279";"155777765";"A01";"3";"32";"0";"2";"7";"15";"1";""
"202400002280";"155777761";"A01";"2";"43";"0";"2";"8";"13";"1";""
"202400002280";"155777762";"B01";"2";"14";"0";"2";"7";"2";"1";""
"202400002281";"155777759";"B01";"1";"7";"0";"9";"5";"16";"1";""
"202400002281";"155777760";"A01";"1";"50";"0";"2";"1";"1";"3";""
"202400002282";"155777756";"A01";"1";"7";"0";"2";"2";"17";"1";""
"202400002282";"155777758";"B01";"1";"7";"0";"2";"3";"15";"1";""
"202400002283";"155777755";"A01";"2";"33";"0";"2";"3";"3";"1";""
"202400002283";"155777757";"B01";"2";"7";"0";"2";"5";"1";"1";""
"202400002284";"155777753";"A01";"1";"7";"0";"2";"2";"2";"1";""
"202400002284";"155777754";"B01";"1";"7";"0";"2";"6";"2";"1";""
"202400002285";"155777752";"A01";"3";"50";"0";"1";"1";"5";"3";""
"202400002286";"155777750";"B01";"2";"33";"0";"2";"8";"3";"1";""
"202400002286";"155777751";"A01";"2";"7";"0";"2";"2";"12";"1";""
"202400002287";"155777748";"A01";"1";"7";"0";"2";"3";"13";"1";""
"202400002287";"155777749";"B01";"2";"7";"0";"2";"3";"0";"1";""
"202400002288";"155777747";"A01";"3";"7";"0";"1";"1";"1";"1";""
"202400002289";"155777744";"B01";"1";"7";"0";"2";"4";"1";"1";""
"202400002289";"155777746";"A01";"1";"33";"0";"2";"1";"3";"1";""
"202400002290";"155777743";"A01";"1";"10";"0";"1";"1";"1";"1";""
"202400002291";"155777742";"A01";"3";"7";"0";"2";"1";"15";"1";""
"202400002291";"155777745";"B01";"3";"7";"0";"2";"1";"1";"1";""
"202400002292";"155777740";"A01";"1";"7";"3";"0";"2";"1";"1";""
"202400002293";"155777738";"B01";"2";"2";"0";"2";"2";"0";"1";""
"202400002293";"155777741";"A01";"2";"32";"0";"2";"1";"0";"1";""
"202400002294";"155777737";"B01";"3";"10";"0";"2";"1";"16";"1";""
"202400002294";"155777739";"A01";"3";"10";"0";"2";"1";"1";"1";""
"202400002295";"155777735";"A01";"1";"30";"0";"0";"7";"26";"1";""
"202400002296";"155777734";"A01";"1";"7";"0";"2";"5";"1";"1";""
"202400002296";"155777736";"B01";"1";"33";"0";"2";"1";"3";"1";""
"202400002297";"155777732";"A01";"1";"10";"0";"2";"7";"17";"1";""
"202400002297";"155777733";"B01";"1";"7";"0";"2";"3";"1";"1";""
"202400002298";"155777731";"A01";"1";"1";"8";"0";"1";"2";"5";""
"202400002299";"155777730";"A01";"0";"10";"0";"1";"1";"0";"1";""
"202400002300";"155777728";"A01";"2";"7";"0";"2";"1";"2";"1";""
"202400002300";"155777729";"B01";"2";"10";"0";"2";"4";"1";"3";""
"202400002301";"155777726";"A01";"1";"10";"0";"2";"2";"0";"1";""
"202400002301";"155777727";"B01";"1";"7";"0";"2";"4";"2";"1";""
"202400002302";"155777721";"A01";"2";"10";"0";"2";"1";"15";"1";""
"202400002302";"155777723";"B01";"1";"2";"0";"2";"8";"1";"1";""
"202400002303";"155777720";"A01";"1";"33";"0";"2";"1";"1";"1";""
"202400002303";"155777722";"B01";"1";"7";"0";"2";"4";"1";"1";""
"202400002304";"155777716";"B01";"1";"80";"0";"2";"3";"11";"3";""
"202400002304";"155777717";"A01";"1";"7";"0";"9";"2";"17";"1";""
"202400002305";"155777715";"A01";"1";"7";"9";"1";"1";"14";"2";""
"202400002306";"155777710";"A01";"1";"10";"0";"2";"1";"15";"1";""
"202400002306";"155777712";"B01";"2";"1";"0";"2";"1";"1";"5";""
"202400002307";"155777711";"C01";"1";"10";"0";"2";"5";"23";"2";""
"202400002307";"155777713";"B01";"1";"10";"0";"2";"6";"23";"1";""
"202400002307";"155777714";"A01";"1";"2";"0";"2";"1";"1";"3";""
"202400002308";"155777709";"A01";"1";"37";"0";"1";"1";"1";"2";"1"
"202400002309";"155777705";"B01";"3";"7";"0";"2";"3";"1";"1";""
"202400002309";"155777708";"A01";"3";"7";"0";"2";"1";"14";"1";""
"202400002310";"155777703";"B01";"2";"7";"0";"2";"8";"26";"1";""
"202400002310";"155777706";"A01";"2";"7";"0";"2";"7";"12";"1";""
"202400002311";"155777701";"A01";"2";"34";"0";"2";"2";"17";"1";""
"202400002311";"155777704";"B01";"2";"7";"0";"2";"3";"15";"1";""
"202400002312";"155777700";"B01";"3";"33";"0";"2";"1";"2";"1";""
"202400002312";"155777702";"A01";"3";"7";"0";"2";"2";"15";"1";""
"202400002313";"155777696";"A01";"2";"1";"0";"2";"1";"5";"5";""
"202400002313";"155777698";"B01";"1";"1";"0";"2";"1";"1";"5";""
"202400002314";"155777697";"A01";"1";"33";"0";"2";"2";"17";"1";""
"202400002314";"155777699";"B01";"2";"7";"0";"2";"1";"15";"1";""
"202400002315";"155777693";"C01";"1";"7";"0";"2";"4";"2";"1";""
"202400002315";"155777694";"A01";"1";"7";"0";"2";"1";"2";"1";""
"202400002315";"155777695";"B01";"1";"7";"0";"2";"4";"2";"1";""
"202400002316";"155777691";"A01";"1";"33";"0";"1";"1";"1";"1";""
"202400002317";"155777690";"B01";"1";"33";"0";"2";"4";"0";"1";""
"202400002317";"155777692";"A01";"1";"7";"0";"2";"1";"26";"1";""
"202400002318";"155777689";"A01";"2";"10";"1";"2";"2";"14";"1";""
"202400002319";"155777687";"Z01";"2";"10";"0";"1";"1";"1";"1";""
"202400002320";"155777688";"A01";"1";"2";"0";"0";"3";"26";"1";""
"202400002321";"155777685";"B01";"2";"50";"0";"2";"1";"2";"3";""
"202400002321";"155777686";"A01";"2";"7";"0";"9";"2";"16";"1";""
"202400002322";"155777682";"B01";"2";"80";"0";"2";"2";"10";"3";""
"202400002322";"155777684";"A01";"2";"32";"0";"2";"1";"1";"3";""
"202400002323";"155777681";"B01";"1";"7";"0";"2";"4";"0";"1";""
"202400002323";"155777683";"A01";"1";"33";"0";"2";"1";"2";"1";""
"202400002324";"155777680";"A01";"3";"37";"0";"1";"7";"16";"2";"1"
"202400002325";"155777674";"B01";"2";"7";"0";"2";"7";"17";"1";""
"202400002325";"155777677";"A01";"2";"7";"0";"2";"8";"1";"1";""
"202400002326";"155777675";"B01";"1";"1";"0";"2";"1";"1";"5";""
"202400002326";"155777679";"A01";"2";"50";"0";"2";"8";"15";"3";""
"202400002327";"155777672";"C01";"1";"7";"0";"2";"4";"2";"1";""
"202400002327";"155777676";"A01";"1";"13";"1";"0";"1";"2";"1";""
"202400002327";"155777678";"B01";"1";"7";"0";"2";"4";"2";"1";""
"202400002328";"155777671";"B01";"2";"7";"0";"2";"3";"15";"2";""
"202400002328";"155777673";"A01";"2";"30";"0";"2";"0";"0";"1";""
"202400002329";"155777668";"A01";"1";"10";"0";"2";"1";"2";"1";""
"202400002329";"155777670";"B01";"1";"7";"0";"2";"4";"2";"1";""
"202400002330";"155777669";"Z01";"1";"1";"0";"1";"6";"9";"5";""
"202400002331";"155777667";"A01";"1";"7";"0";"1";"7";"1";"1";""
"202400002332";"155777666";"A01";"2";"7";"4";"0";"1";"13";"1";""
"202400002333";"155777661";"C01";"1";"7";"0";"2";"6";"1";"2";""
"202400002333";"155777663";"A01";"1";"7";"0";"2";"7";"12";"2";""
"202400002333";"155777665";"B01";"1";"34";"0";"2";"1";"3";"1";""
"202400002334";"155777662";"A01";"1";"1";"0";"2";"6";"12";"5";""
"202400002334";"155777664";"B01";"1";"32";"0";"0";"6";"1";"1";""
"202400002335";"155777659";"A01";"2";"7";"0";"1";"2";"1";"2";""
"202400002336";"155777658";"B01";"2";"7";"0";"2";"6";"11";"1";""
"202400002336";"155777660";"A01";"2";"7";"0";"2";"2";"12";"1";""
"202400002337";"155777656";"A01";"1";"30";"0";"0";"1";"3";"2";""
"202400002338";"155777657";"A01";"2";"10";"0";"1";"2";"1";"1";""
"202400002339";"155777654";"A01";"1";"7";"0";"2";"7";"15";"2";""
"202400002339";"155777655";"B01";"2";"80";"0";"2";"3";"1";"3";""
"202400002340";"155777649";"A01";"2";"7";"0";"2";"2";"15";"1";""
"202400002340";"155777653";"B01";"1";"2";"0";"2";"1";"1";"1";""
"202400002341";"155777647";"A01";"1";"50";"0";"2";"4";"1";"3";""
"202400002341";"155777652";"Z01";"1";"7";"0";"2";"1";"1";"1";""
"202400002342";"155777645";"A01";"1";"7";"0";"2";"3";"15";"3";""
"202400002342";"155777648";"B01";"1";"31";"0";"2";"3";"15";"1";""
"202400002343";"155777646";"B01";"2";"33";"0";"2";"1";"1";"1";""
"202400002343";"155777650";"C01";"2";"33";"0";"2";"1";"1";"1";""
"202400002343";"155777651";"A01";"2";"37";"0";"2";"6";"1";"0";"1"
"202400002344";"155777644";"A01";"2";"33";"4";"0";"3";"1";"1";""
"202400002345";"155777642";"A01";"0";"10";"0";"2";"1";"15";"0";""
"202400002345";"155777643";"B01";"0";"10";"0";"2";"3";"1";"0";""
"202400002346";"155777640";"B01";"3";"50";"0";"2";"8";"19";"3";""
"202400002346";"155777641";"A01";"3";"7";"0";"2";"2";"1";"2";""
"202400002347";"155777639";"A01";"3";"10";"0";"1";"1";"1";"1";""
"202400002348";"155777638";"Z01";"1";"1";"0";"1";"1";"19";"5";""
"202400002349";"155777635";"A01";"2";"10";"0";"2";"2";"15";"1";""
"202400002349";"155777637";"B01";"1";"1";"0";"2";"3";"1";"5";""
"202400002350";"155777631";"A01";"1";"7";"0";"2";"1";"15";"1";""
"202400002350";"155777636";"B01";"1";"10";"0";"2";"5";"1";"1";""
"202400002351";"155777630";"A01";"3";"34";"0";"2";"4";"2";"1";""
"202400002351";"155777633";"B01";"3";"7";"0";"2";"0";"0";"0";""
"202400002352";"155777632";"B01";"2";"7";"0";"2";"2";"15";"1";""
"202400002352";"155777634";"A01";"1";"7";"0";"2";"1";"1";"1";""
"202400002353";"155777627";"A01";"1";"1";"2";"0";"1";"14";"5";""
"202400002354";"155777625";"A01";"1";"33";"0";"2";"4";"12";"1";""
"202400002354";"155777628";"B01";"1";"7";"0";"2";"1";"2";"1";""
"202400002355";"155777624";"B01";"3";"10";"12";"2";"4";"2";"1";""
"202400002355";"155777626";"A01";"3";"7";"12";"2";"1";"2";"1";""
"202400002356";"155777623";"B01";"1";"31";"0";"2";"3";"23";"1";""
"202400002356";"155777629";"A01";"2";"1";"0";"2";"1";"1";"5";""
"202400002357";"155777622";"A01";"1";"7";"1";"0";"1";"14";"1";""
"202400002358";"155777621";"A01";"2";"7";"0";"1";"3";"26";"3";""
"202400002359";"155777620";"A01";"1";"7";"10";"0";"4";"10";"1";""
"202400002360";"155777617";"B01";"0";"33";"0";"2";"1";"1";"1";""
"202400002360";"155777619";"A01";"0";"10";"0";"2";"5";"15";"3";""
"202400002361";"155777616";"B01";"2";"33";"0";"2";"2";"1";"1";""
"202400002361";"155777618";"A01";"2";"7";"0";"2";"3";"23";"1";""
"202400002362";"155777613";"A01";"3";"37";"0";"2";"5";"16";"6";"1"
"202400002362";"155777615";"B01";"3";"7";"0";"2";"3";"0";"1";""
"202400002363";"155777610";"A01";"0";"7";"0";"2";"1";"15";"1";""
"202400002363";"155777614";"B01";"0";"7";"0";"2";"1";"1";"3";""
"202400002364";"155777611";"A01";"1";"32";"4";"0";"3";"17";"1";""
"202400002365";"155777609";"B01";"3";"7";"0";"2";"1";"21";"1";""
"202400002365";"155777612";"A01";"3";"10";"0";"2";"6";"24";"1";""
"202400002366";"155777608";"A01";"0";"7";"0";"1";"2";"19";"1";""
"202400002367";"155777604";"B01";"0";"7";"0";"2";"3";"15";"1";""
"202400002367";"155777607";"A01";"2";"80";"0";"2";"1";"1";"3";""
"202400002368";"155777605";"A01";"1";"1";"0";"1";"1";"1";"5";""
"202400002369";"155777602";"A01";"1";"7";"0";"2";"3";"22";"0";""
"202400002369";"155777603";"B01";"1";"1";"1";"2";"2";"1";"5";""
"202400002370";"155777601";"A01";"2";"7";"0";"2";"8";"10";"2";""
"202400002370";"155777606";"B01";"2";"7";"0";"2";"1";"0";"2";""
"202400002371";"155777599";"A01";"1";"7";"6";"0";"1";"1";"1";""
"202400002372";"155777597";"Z01";"1";"7";"0";"1";"4";"4";"1";""
"202400002373";"155777598";"A01";"2";"80";"0";"2";"1";"5";"3";""
"202400002373";"155777600";"B01";"1";"33";"0";"2";"5";"4";"1";""
"202400002374";"155777596";"A01";"3";"10";"1";"0";"1";"1";"3";""
"202400002375";"155777593";"B01";"3";"7";"0";"2";"5";"15";"1";""
"202400002375";"155777595";"A01";"3";"32";"0";"2";"1";"1";"1";""
"202400002376";"155777594";"A01";"3";"10";"0";"1";"2";"16";"1";""
"202400002377";"155777591";"A01";"2";"7";"0";"1";"1";"1";"2";""
"202400002378";"155777590";"B01";"1";"1";"0";"2";"5";"2";"5";""
"202400002378";"155777592";"A01";"1";"10";"0";"2";"0";"1";"0";""
"202400002379";"155777589";"A01";"1";"7";"1";"0";"1";"1";"1";""
"202400002380";"155777588";"A01";"1";"1";"0";"0";"0";"1";"5";""
"202400002381";"155777586";"A01";"3";"7";"0";"1";"1";"15";"1";""
"202400002382";"155777583";"B01";"1";"33";"1";"2";"7";"1";"0";""
"202400002382";"155777585";"A01";"1";"7";"0";"2";"7";"1";"2";""
"202400002382";"155777587";"C01";"2";"7";"0";"2";"1";"0";"1";""
"202400002383";"155777582";"B01";"1";"2";"0";"2";"9";"1";"1";""
"202400002383";"155777584";"A01";"2";"7";"0";"2";"3";"15";"1";""
"202400002384";"155777580";"A01";"1";"50";"0";"0";"0";"1";"3";""
"202400002385";"155777579";"A01";"3";"1";"0";"2";"8";"19";"5";""
"202400002385";"155777581";"B01";"1";"10";"0";"2";"1";"1";"1";""
"202400002386";"155777578";"A01";"1";"7";"0";"1";"2";"2";"1";""
"202400002387";"155777576";"A01";"2";"7";"0";"2";"1";"1";"1";""
"202400002387";"155777577";"B01";"2";"1";"0";"2";"1";"1";"5";""
"202400002388";"155777573";"A01";"2";"7";"0";"2";"1";"13";"1";""
"202400002388";"155777575";"B01";"1";"7";"0";"2";"1";"1";"1";""
"202400002389";"155777572";"A01";"0";"7";"0";"0";"1";"1";"0";""
"202400002389";"155777574";"B01";"0";"1";"0";"0";"7";"19";"5";""
"202400002390";"155777570";"A01";"1";"10";"0";"1";"4";"4";"1";""
"202400002391";"155777569";"B01";"2";"1";"0";"2";"3";"15";"5";""
"202400002391";"155777571";"A01";"1";"7";"0";"2";"2";"1";"1";""
"202400002392";"155777564";"A01";"2";"7";"0";"2";"3";"15";"1";""
"202400002392";"155777566";"B01";"1";"33";"6";"2";"3";"1";"1";""
"202400002393";"155777563";"B01";"1";"50";"0";"2";"2";"1";"3";""
"202400002393";"155777568";"A01";"1";"7";"0";"2";"3";"10";"1";""
"202400002394";"155777565";"B01";"1";"7";"0";"2";"4";"1";"1";""
"202400002394";"155777567";"A01";"1";"30";"0";"2";"1";"2";"1";""
"202400002395";"155777562";"A01";"2";"7";"2";"0";"1";"1";"1";""
"202400002396";"155777560";"A01";"2";"50";"0";"1";"1";"1";"3";""
"202400002397";"155777561";"A01";" -1";"99";" -1";" -1";"7";" -1";" -1";""
"202400002398";"155777557";"A01";"3";"1";"0";"0";"0";"1";"5";""
"202400002399";"155777559";"A01";"1";"7";"13";"0";"0";"0";"1";""
"202400002400";"155777555";"A01";"2";"7";"0";"2";"1";"1";"1";""
"202400002400";"155777558";"B01";"1";"7";"0";"2";"3";"9";"1";""
"202400002401";"155777554";"A01";"1";"50";"0";"2";"1";"1";"3";""
"202400002401";"155777556";"B01";"1";"7";"0";"2";"5";"1";"1";""
"202400002402";"155777553";"A01";"3";"7";"0";"0";"9";"0";"1";""
"202400002403";"155777552";"A01";"3";"7";"0";"1";"1";"1";"1";""
"202400002404";"155777549";"A01";"2";"33";"15";"0";"3";"1";"1";""
"202400002405";"155777550";"A01";"0";"7";"0";"2";"1";"1";"1";""
"202400002405";"155777551";"B01";"0";"7";"0";"0";"4";"1";"1";""
"202400002406";"155777547";"A01";"1";"7";"0";"2";"1";"4";"1";""
"202400002406";"155777548";"B01";"2";"32";"0";"2";"1";"0";"1";""
"202400002407";"155777544";"A01";"2";"7";"0";"2";"1";"9";"1";""
"202400002407";"155777546";"B01";"1";"1";"0";"2";"1";"1";"5";""
"202400002408";"155777545";"A01";"1";"33";"0";"0";"0";"1";"1";""
"202400002409";"155777542";"B01";"3";"50";"0";"2";"7";"19";"3";""
"202400002409";"155777543";"A01";"3";"7";"0";"2";"1";"1";"2";""
"202400002410";"155777539";"A01";"2";"7";"1";"2";"1";"1";"1";""
"202400002410";"155777540";"D01";"2";"7";"0";"2";"4";"1";"1";""
"202400002410";"155777541";"B01";"2";"7";"1";"2";"4";"1";"1";""
"202400002411";"155777538";"A01";"2";"7";"13";"0";"0";"16";"1";""
"202400002412";"155777537";"A01";"1";"7";"0";"1";"3";"15";"1";""
"202400002413";"155777533";"B01";"1";"1";"0";"9";"1";"1";"5";""
"202400002413";"155777534";"A01";"2";"50";"12";"9";"1";"13";"3";""
"202400002414";"155777532";"A01";"1";"7";"0";"2";"8";"14";"1";""
"202400002414";"155777535";"B01";"2";"33";"0";"2";"8";"13";"1";""
"202400002415";"155777531";"A01";"2";"7";"0";"1";"1";"1";"0";""
"202400002416";"155777528";"A01";"1";"7";"0";"2";"1";"15";"1";""
"202400002416";"155777530";"B01";"2";"1";"0";"2";"1";"1";"5";""
"202400002417";"155777526";"B01";"1";"39";"0";"2";"3";"1";"6";""
"202400002417";"155777529";"A01";"1";"7";"8";"4";"2";"16";"1";""
"202400002418";"155777525";"A01";"2";"7";"0";"2";"3";"1";"1";""
"202400002418";"155777527";"B01";"2";"7";"0";"2";"5";"1";"1";""
"202400002419";"155777520";"Z01";"1";"1";"0";"1";"2";"1";"0";""
"202400002420";"155777522";"B01";"3";"7";"0";"2";"4";"1";"2";""
"202400002420";"155777524";"A01";"3";"7";"0";"2";"1";"2";"1";""
"202400002421";"155777521";"A01";"2";"32";"0";"2";"8";"1";"1";""
"202400002421";"155777523";"B01";"1";"10";"0";"2";"8";"1";"1";""
"202400002422";"155777519";"A01";"2";"50";"0";"0";"0";"2";"3";""
"202400002423";"155777518";"A01";"1";"7";"8";"0";"2";"14";"1";""
"202400002424";"155777516";"A01";"2";"7";"0";"9";"2";"10";"1";""
"202400002424";"155777517";"B01";"1";"1";"0";"2";"3";"1";"5";""
"202400002425";"155777513";"A01";"2";"7";"0";"2";"7";"1";"1";""
"202400002425";"155777515";"B01";"1";"43";"0";"2";"1";"1";"1";""
"202400002426";"155777512";"A01";"1";"10";"13";"0";"2";"0";"1";""
"202400002427";"155777511";"B01";"3";"60";"0";"2";"8";"1";"5";""
"202400002427";"155777514";"A01";"2";"7";"0";"9";"1";"9";"1";""
"202400002428";"155777510";"A01";"1";"33";"0";"1";"1";"1";"1";""
"202400002429";"155777508";"B01";"2";"33";"0";"2";"1";"1";"1";""
"202400002429";"155777509";"A01";"1";"7";"0";"2";"3";"13";"1";""
"202400002430";"155777506";"Z01";"2";"7";"0";"2";"2";"16";"0";""
"202400002430";"155777507";"B01";"2";"33";"0";"2";"8";"18";"1";""
"202400002431";"155777504";"A01";"1";"7";"0";"1";"2";"16";"0";""
"202400002432";"155777502";"A01";"1";"7";"0";"2";"1";"13";"1";""
"202400002432";"155777505";"B01";"2";"7";"0";"2";"1";"1";"1";""
"202400002433";"155777503";"A01";"1";"7";"0";"1";"0";"1";"1";""
"202400002434";"155777499";"A01";"3";"10";"0";"1";"2";"0";"0";""
"202400002435";"155777498";"B01";"1";"7";"0";"2";"5";"15";"1";""
"202400002435";"155777500";"A01";"2";"33";"0";"2";"1";"1";"1";""
"202400002436";"155777497";"A01";"1";"10";"0";"2";"6";"22";"1";""
"202400002436";"155777501";"B01";"1";"33";"1";"0";"1";"1";"1";""
"202400002437";"155777495";"A01";"3";"7";"2";"0";"1";"14";"1";""
"202400002438";"155777494";"B01";"1";"7";"0";"0";"4";"1";"1";""
"202400002438";"155777496";"A01";"1";"7";"0";"2";"1";"1";"1";""
"202400002439";"155777492";"B01";"1";"60";"0";"2";"3";"0";"5";""
"202400002439";"155777493";"A01";"1";"10";"0";"2";"2";"16";"2";""
"202400002440";"155777490";"A01";"1";"7";"1";"1";"2";"1";"1";""
"202400002441";"155777487";"A01";"2";"7";"0";"2";"1";"2";"1";""
"202400002441";"155777489";"B01";"2";"7";"0";"2";"1";"2";"1";""
"202400002441";"155777491";"Z01";"2";"7";"0";"2";"4";"2";"0";""
"202400002442";"155777486";"A01";"3";"10";"0";"2";"1";"1";"1";""
"202400002442";"155777488";"B01";"3";"7";"0";"2";"1";"1";"1";""
"202400002443";"155777484";"B01";"3";"2";"13";"2";"8";"15";"1";""
"202400002443";"155777485";"A01";"1";"7";"13";"2";"1";"1";"1";""
"202400002444";"155777482";"A01";"1";"7";"6";"0";"3";"11";"1";""
"202400002445";"155777479";"A01";"1";"7";"0";"0";"6";"23";"1";""
"202400002445";"155777481";"B01";"1";"7";"1";"0";"2";"1";"1";""
"202400002445";"155777483";"C01";"1";"7";"13";"0";"4";"2";"1";""
"202400002446";"155777478";"A01";"2";"7";"0";"2";"1";"1";"1";""
"202400002446";"155777480";"B01";"1";"2";"0";"2";"1";"1";"1";""
"202400002447";"155777476";"A01";"1";"50";"0";"2";"1";"21";"3";""
"202400002447";"155777477";"B01";"0";"7";"0";"2";"2";"15";"1";""
"202400002448";"155777475";"A01";"0";"7";"8";"0";"0";"1";"1";""
"202400002449";"155777474";"A01";"2";"7";"0";"1";"2";"16";"1";""
"202400002450";"155777472";"A01";"2";"30";"0";"2";"1";"3";"1";""
"202400002450";"155777473";"B01";"1";"10";"0";"2";"1";"1";"1";""
"202400002451";"155777469";"B01";"2";"7";"0";"2";"8";"15";"1";""
"202400002451";"155777470";"A01";"2";"33";"0";"2";"1";"17";"1";""
"202400002452";"155777467";"B01";"3";"7";"0";"2";"8";"1";"1";""
"202400002452";"155777471";"A01";"3";"7";"0";"2";"1";"1";"1";""
"202400002453";"155777466";"A01";"1";"10";"0";"2";"1";"15";"1";""
"202400002453";"155777468";"B01";"2";"7";"0";"0";"0";"0";"3";""
"202400002454";"155777464";"A01";"1";"7";"0";"2";"3";"13";"1";""
"202400002454";"155777465";"B01";"2";"17";"0";"2";"8";"1";"1";""
"202400002455";"155777462";"B01";"3";"39";"0";"2";"1";"1";"1";""
"202400002455";"155777463";"A01";"3";"36";"0";"4";"8";"1";"1";""
"202400002456";"155777461";"A01";"1";"7";"8";"0";"1";"1";"1";""
"202400002457";"155777459";"A01";"2";"7";"0";"1";"4";"4";"1";""
"202400002458";"155777457";"A01";"2";"1";"14";"0";"3";"1";"5";""
"202400002459";"155777456";"C01";"2";"7";"0";"2";"8";"0";"1";""
"202400002459";"155777458";"A01";"1";"7";"0";"2";"1";"17";"1";""
"202400002459";"155777460";"B01";"2";"7";"0";"2";"1";"1";"1";""
"202400002460";"155777452";"B01";"2";"37";"0";"0";"0";"1";"1";"1"
"202400002460";"155777455";"A01";"1";"33";"12";"0";"7";"1";"1";""
