"Id_accident";"Lettre Conventionnelle Véhicule";"Année";"Lieu Admin Actuel - Territoire Nom";"CNIT";"Catégorie véhicule";"Age véhicule"
"67 285 239";"B";"2024";"DOM";"M10VWGVPD63L876";"VT";"10"
"67 285 240";"A";"2024";"Métropole";"M1GVWGVPV821674";"VT";"4"
"67 285 241";"A";"2024";"Métropole";"MRE5232EQ726";"VT";"15"
"67 285 242";"A";"2024";"Métropole";"M10JT0VP006J819";"VT";"11"
"67 285 242";"B";"2024";"Métropole";"M10K1AVP0018576";"VT";"10"
"67 285 243";"A";"2024";"Métropole";"N/A";"Moto légère";"14"
"67 285 245";"A";"2024";"Métropole";"MAL1101PX837";"VT";"13"
"67 285 246";"A";"2024";"Métropole";"MPE5204DV444";"VT";"24"
"67 285 246";"B";"2024";"Métropole";"L3EAE2ML000L275";"Moto légère";"1"
"67 285 247";"A";"2024";"Métropole";"M10PGTVP045J831";"VT";"8"
"67 285 247";"B";"2024";"Métropole";"M10RENVP0137591";"VT";"12"
"67 285 249";"A";"2024";"Métropole";"LJS14L304419";"Moto lourde";"12"
"67 285 249";"B";"2024";"Métropole";"M10RENVPA694566";"VT";"3"
"67 285 250";"A";"2024";"Métropole";"MPE5502MZ995";"VT";"0"
"67 285 250";"B";"2024";"Métropole";"MPE5512V1477";"VT";"16"
"67 285 252";"B";"2024";"Métropole";"U10RENVP013R902";"VT";"11"
"67 285 253";"A";"2024";"Métropole";"MPATFS85HBH5152";"VT";"13"
"67 285 253";"B";"2024";"Métropole";"M10CTRVP0392761";"VT";"7"
"67 285 254";"A";"2024";"Métropole";"N/A";"VT";"13"
"67 285 254";"B";"2024";"Métropole";"MVW53A2KVK95";"VT";"18"
"67 285 255";"A";"2024";"Métropole";"M10JT0VP024A793";"VT";"5"
"67 285 256";"A";"2024";"Métropole";"M10CTRVP005K353";"VT";"12"
"67 285 256";"B";"2024";"Métropole";"M10GPGTVP028N68";"VU";"8"
"67 285 257";"A";"2024";"Métropole";"MPL51F1FP136";"VT";"16"
"67 285 257";"B";"2024";"Métropole";"N/A";"Moto lourde";"N/A"
"67 285 258";"A";"2024";"Métropole";"LJH1AM40P054";"Moto lourde";"22"
"67 285 258";"B";"2024";"Métropole";"N10CTRCT185J761";"VU";"2"
"67 285 259";"A";"2024";"Métropole";"MPE3311RX688";"VT";"15"
"67 285 260";"B";"2024";"Métropole";"MRE1321ER574";"VT";"17"
"67 285 261";"A";"2024";"Métropole";"L3EBMWM2024P429";"Moto lourde";"8"
"67 285 262";"A";"2024";"Métropole";"N10FW51J1569597";"VU";"7"
"67 285 263";"A";"2024";"Métropole";"N/A";"VT";"14"
"67 285 265";"A";"2024";"Métropole";"L3EBMWM2077A494";"Moto lourde";"3"
"67 285 266";"A";"2024";"Métropole";"M10JEPVP0028900";"VT";"0"
"67 285 266";"B";"2024";"Métropole";"MPE1302MV732";"VT";"21"
"67 285 267";"A";"2024";"Métropole";"M10K1AVP003J160";"VT";"4"
"67 285 268";"A";"2024";"Métropole";"N/A";"Moto lourde";"24"
"67 285 270";"A";"2024";"Métropole";"MRE1302CT869";"VT";"23"
"67 285 270";"B";"2024";"Métropole";"M10CTRVP000G609";"VT";"13"
"67 285 272";"A";"2024";"DOM";"MJD2304FE182";"VT";"16"
"67 285 272";"B";"2024";"DOM";"M10DACVP002H605";"VT";"0"
"67 285 273";"A";"2024";"Métropole";"L1EAE2CL000A214";"Cyclo";"2"
"67 285 274";"A";"2024";"Métropole";"L3EPGGML000K764";"Moto légère";"6"
"67 285 275";"A";"2024";"Métropole";"M10PGTVP086K791";"VT";"3"
"67 285 275";"B";"2024";"Métropole";"MMB77G1M1598";"VT";"20"
"67 285 277";"A";"2024";"Métropole";"M10RENVPF47L995";"VT";"0"
"67 285 279";"A";"2024";"Métropole";"MJT5152R3541";"VT";"18"
"67 285 279";"B";"2024";"Métropole";"L3EKWAM2000F446";"Moto lourde";"1"
"67 285 280";"A";"2024";"DOM";"L1EAPRCL000T488";"Cyclo";"5"
"67 285 280";"B";"2024";"DOM";"M10JTOYVP008990";"VT";"10"
"67 285 281";"A";"2024";"Métropole";"M10PGTVP0717344";"VT";"5"
"67 285 281";"B";"2024";"Métropole";"M10PGTVP1765273";"VT";"1"
"67 285 282";"A";"2024";"DOM";"L1EPGTCL076G086";"Cyclo";"3"
"67 285 283";"A";"2024";"Métropole";"L3EKWAM2000M162";"Moto lourde";"8"
"67 285 284";"A";"2024";"Métropole";"L3EKWAM20001396";"Moto lourde";"2"
"67 285 284";"B";"2024";"Métropole";"M10PGTVP045L833";"VT";"7"
"67 285 284";"C";"2024";"Métropole";"M10AUDVP012B898";"VT";"7"
"67 285 285";"A";"2024";"DOM";"M10HMCVP004G270";"VT";"2"
"67 285 286";"A";"2024";"Métropole";"N/A";"VT";"62"
"67 285 286";"B";"2024";"Métropole";"T10JHDTA8497824";"Autres";"2"
"67 285 287";"A";"2024";"DOM";"N/A";"VT";"24"
"67 285 287";"B";"2024";"DOM";"N/A";"VT";"N/A"
"67 285 288";"A";"2024";"Métropole";"M10CTRVP071X979";"VT";"3"
"67 285 288";"B";"2024";"Métropole";"N/A";"PL";"N/A"
"67 285 289";"A";"2024";"Métropole";"L1EPGTCL071L836";"Cyclo";"5"
"67 285 289";"B";"2024";"Métropole";"M10VWGVP000R379";"VT";"11"
"67 285 290";"A";"2024";"Métropole";"M10PGTVP099A768";"VT";"3"
"67 285 290";"B";"2024";"Métropole";"N/A";"Moto lourde";"42"
"67 285 291";"A";"2024";"Métropole";"M10BMWVP000N619";"VT";"14"
"67 285 293";"A";"2024";"Métropole";"MMB5324AJ335";"VT";"25"
"67 285 294";"A";"2024";"Métropole";"N/A";"VT";"4"
"67 285 294";"B";"2024";"Métropole";"N/A";"VT";"4"
"67 285 295";"A";"2024";"Métropole";"MPE5012KJ386";"VT";"17"
"67 285 296";"A";"2024";"Métropole";"N/A";"VU";"21"
"67 285 296";"B";"2024";"Métropole";"N/A";"VT";"14"
"67 285 296";"C";"2024";"Métropole";"N/A";"VT";"8"
"67 285 298";"A";"2024";"Métropole";"MJZ5416SS658";"VT";"17"
"67 285 298";"B";"2024";"Métropole";"M10SETVP000W295";"VT";"13"
"67 285 299";"A";"2024";"Métropole";"MAU1821M0058";"VT";"25"
"67 285 300";"A";"2024";"Métropole";"M10MCDVPVN8X212";"VT";"7"
"67 285 301";"A";"2024";"Métropole";"M10MCDVPNT5V930";"VT";"8"
"67 285 301";"B";"2024";"Métropole";"L3ENANM20008021";"Moto lourde";"4"
"67 285 302";"A";"2024";"Métropole";"M10JT0VP020R559";"VT";"5"
"67 285 302";"B";"2024";"Métropole";"M10JT0VP020R559";"VT";"5"
"67 285 303";"A";"2024";"Métropole";"N/A";"VT";"13"
"67 285 304";"A";"2024";"Métropole";"L3EHNDM1000A839";"Moto lourde";"5"
"67 285 306";"A";"2024";"Métropole";"M10PGTVP000V331";"VT";"13"
"67 285 307";"A";"2024";"Métropole";"M10PGTVP047L055";"VT";"7"
"67 285 307";"B";"2024";"Métropole";"M10RENVP000R878";"VT";"14"
"67 285 307";"C";"2024";"Métropole";"M10AUDVP002R827";"VT";"12"
"67 285 308";"A";"2024";"Métropole";"M10CTRVP007C986";"VT";"10"
"67 285 308";"B";"2024";"Métropole";"M10PGTVP001P227";"VT";"12"
"67 285 309";"A";"2024";"Métropole";"M10VWGVPE498675";"VT";"9"
"67 285 310";"A";"2024";"Métropole";"L3EDUCM20000086";"Moto lourde";"8"
"67 285 311";"A";"2024";"Métropole";"M10HMCVP0014940";"VT";"7"
"67 285 311";"B";"2024";"Métropole";"MRE5022EW559";"VT";"14"
"67 285 311";"C";"2024";"Métropole";"MFD1142C5002";"VT";"25"
"67 285 312";"A";"2024";"Métropole";"LKW17L40G226";"Moto lourde";"17"
"67 285 312";"B";"2024";"Métropole";"WDF639601134561";"VU";"15"
"67 285 313";"A";"2024";"Métropole";"M10RENVP0004188";"VT";"13"
"67 285 313";"B";"2024";"Métropole";"LKW1AL40Y241";"Moto lourde";"17"
"67 285 314";"A";"2024";"Métropole";"N/A";"VT";"N/A"
"67 285 314";"B";"2024";"Métropole";"MPL74B6M7428";"VT";"17"
"67 285 315";"A";"2024";"Métropole";"M10PGTVP046J053";"VT";"6"
"67 285 315";"B";"2024";"Métropole";"WF0JXXWPBJBE462";"VT";"13"
"67 285 316";"A";"2024";"Métropole";"N10MC3CTTZ1S247";"VU";"0"
"67 285 316";"B";"2024";"Métropole";"M10JT0VP009Z287";"VT";"9"
"67 285 317";"A";"2024";"Métropole";"L3EBMWM2034A573";"Moto lourde";"9"
"67 285 317";"B";"2024";"Métropole";"M10LUJVP001B213";"VT";"0"
"67 285 318";"A";"2024";"Métropole";"M10RENVP001F514";"VT";"13"
"67 285 318";"B";"2024";"Métropole";"M10PGTVP0066178";"VT";"10"
"67 285 319";"A";"2024";"DOM";"LNZ14L40B021";"Moto lourde";"1"
"67 285 319";"B";"2024";"DOM";"MRE1112ET972";"VT";"17"
"67 285 320";"A";"2024";"Métropole";"MMB76C1A5389";"VT";"23"
"67 285 320";"B";"2024";"Métropole";"LBM18N40X002";"Moto lourde";"7"
"67 285 321";"A";"2024";"Métropole";"M10CTRVP0012084";"VT";"11"
"67 285 321";"B";"2024";"Métropole";"MFD10H2CG221";"VT";"14"
"67 285 322";"A";"2024";"Métropole";"N/A";"Moto lourde";"25"
"67 285 322";"B";"2024";"Métropole";"N/A";"VT";"3"
"67 285 323";"A";"2024";"Métropole";"XLRAEH4300G3019";"PL";"4"
"67 285 323";"B";"2024";"Métropole";"MCT5001BA038";"VT";"24"
"67 285 324";"A";"2024";"Métropole";"M10RENVP0134588";"VT";"11"
"67 285 325";"A";"2024";"Métropole";"M10PGTVP000G316";"VT";"13"
"67 285 325";"B";"2024";"Métropole";"N/A";"VT";"30"
"67 285 326";"A";"2024";"Métropole";"M10CTRVP000T234";"VT";"14"
"67 285 326";"B";"2024";"Métropole";"M10PGTVP007E864";"VT";"10"
"67 285 327";"A";"2024";"Métropole";"M10MCDVPGE00768";"VT";"9"
"67 285 327";"B";"2024";"Métropole";"MMB79U2CZ333";"VT";"18"
"67 285 327";"C";"2024";"Métropole";"L3EYAMM2001Y000";"Moto lourde";"2"
"67 285 328";"A";"2024";"Métropole";"MFT5222JL144";"VT";"16"
"67 285 329";"A";"2024";"Métropole";"VF1KR2V0H474656";"VT";"11"
"67 285 330";"A";"2024";"Métropole";"M10PGTVP000G316";"VT";"14"
"67 285 331";"A";"2024";"Métropole";"N/A";"VT";"2"
"67 285 331";"B";"2024";"Métropole";"LJS14L30K435";"Moto lourde";"15"
"67 285 332";"Z";"2024";"Métropole";"N/A";"Indéterminable";"N/A"
"67 285 333";"A";"2024";"Métropole";"M1GLDRVP005P639";"VT";"1"
"67 285 334";"A";"2024";"Métropole";"M10RENVPF57K023";"VT";"1"
"67 285 334";"B";"2024";"Métropole";"M10FRDVP4928219";"VT";"1"
"67 285 334";"C";"2024";"Métropole";"M10MAZVP0045110";"VT";"1"
"67 285 335";"A";"2024";"Métropole";"MRE5022EW559";"VT";"15"
"67 285 335";"B";"2024";"Métropole";"M10CTRVP012B725";"VT";"9"
"67 285 336";"A";"2024";"Métropole";"MCT5203EG696";"VU";"18"
"67 285 336";"B";"2024";"Métropole";"MPE5212T1631";"VT";"16"
"67 285 336";"C";"2024";"Métropole";"M10PGTVP1293792";"VT";"2"
"67 285 336";"D";"2024";"Métropole";"M10VWGVPN30N558";"VT";"6"
"67 285 337";"A";"2024";"Métropole";"L3EDUCM2000J032";"Moto lourde";"11"
"67 285 337";"B";"2024";"Métropole";"N10FRDCT0235851";"VU";"11"
"67 285 338";"A";"2024";"Métropole";"N/A";"VT";"N/A"
"67 285 338";"B";"2024";"Métropole";"LJS92E20K377";"Moto légère";"13"
"67 285 339";"A";"2024";"Métropole";"MPE5312TJ481";"VT";"16"
"67 285 339";"B";"2024";"Métropole";"M10RENVP009W620";"VT";"11"
"67 285 340";"A";"2024";"Métropole";"M10JT0VP070B881";"VT";"0"
"67 285 340";"B";"2024";"Métropole";"LJH12E20N169";"Moto légère";"N/A"
"67 285 341";"B";"2024";"Métropole";"N10PGTCT0631016";"VU";"6"
"67 285 342";"A";"2024";"Métropole";"N10PELCT0214556";"VU";"11"
"67 285 342";"B";"2024";"Métropole";"040KKRSM3220612";"PL";"5"
"67 285 343";"A";"2024";"Métropole";"N10RENCT500M892";"VU";"6"
"67 285 344";"A";"2024";"Métropole";"M10RENVP522E610";"VT";"5"
"67 285 344";"B";"2024";"Métropole";"N/A";"VT";"15"
"67 285 345";"A";"2024";"Métropole";"L3EYAMM1001V070";"Moto lourde";"2"
"67 285 345";"B";"2024";"Métropole";"VF1BR1A0H380900";"VT";"16"
"67 285 346";"A";"2024";"Métropole";"MVW53T2ZM048";"VT";"18"
"67 285 347";"A";"2024";"Métropole";"M10BMWVP092B005";"VT";"1"
"67 285 347";"B";"2024";"Métropole";"M10PGTVP011H572";"VT";"10"
"67 285 349";"A";"2024";"Métropole";"N/A";"VT";"20"
"67 285 349";"B";"2024";"Métropole";"M10FATVP0014549";"VT";"12"
"67 285 350";"A";"2024";"Métropole";"N/A";"VT";"5"
"67 285 350";"B";"2024";"Métropole";"N/A";"VT";"12"
"67 285 351";"A";"2024";"Métropole";"N/A";"VU";"21"
"67 285 352";"A";"2024";"Métropole";"WP1ZZZ95ZJLB773";"VT";"0"
"67 285 353";"A";"2024";"Métropole";"M10JT0VP031W323";"VT";"3"
"67 285 354";"A";"2024";"Métropole";"N/A";"VT";"15"
"67 285 355";"A";"2024";"Métropole";"M10DACVP0024337";"VT";"0"
"67 285 356";"A";"2024";"Métropole";"M10CTRVP041T035";"VT";"N/A"
"67 285 356";"B";"2024";"Métropole";"040FHFSM262K263";"PL";"N/A"
"67 285 357";"A";"2024";"Métropole";"N10FATCT173W571";"VU";"4"
"67 285 358";"A";"2024";"Métropole";"MVW53E2CJE83";"VT";"17"
"67 285 359";"A";"2024";"Métropole";"N/A";"Moto lourde";"10"
"67 285 359";"B";"2024";"Métropole";"N/A";"VT";"18"
"67 285 360";"A";"2024";"Métropole";"N/A";"VU";"14"
"67 285 360";"B";"2024";"Métropole";"MRE5112A0522";"VT";"20"
"67 285 361";"A";"2024";"Métropole";"N/A";"Indéterminable";"N/A"
"67 285 361";"B";"2024";"Métropole";"ZDPABB017GS6115";"Cyclo";"7"
"67 285 362";"A";"2024";"Métropole";"N/A";"VT";"1"
"67 285 362";"B";"2024";"Métropole";"N/A";"VT";"14"
"67 285 363";"A";"2024";"Métropole";"M10SUZVP001V429";"VT";"0"
"67 285 364";"A";"2024";"Métropole";"L3EYAMM1001P160";"Moto lourde";"0"
"67 285 364";"B";"2024";"Métropole";"M10PGTVP048P287";"VT";"6"
"67 285 365";"A";"2024";"Métropole";"L3EKWAM2000L416";"Moto lourde";"0"
"67 285 366";"A";"2024";"Métropole";"N/A";"Autres";"N/A"
"67 285 367";"A";"2024";"Métropole";"M10FRDVP178J325";"VT";"2"
"67 285 367";"B";"2024";"Métropole";"M10RENVPF573042";"VT";"0"
"67 285 368";"A";"2024";"Métropole";"MRE5022EW559";"VT";"15"
"67 285 368";"B";"2024";"Métropole";"M10AUDVP027R158";"VT";"5"
"67 285 369";"A";"2024";"Métropole";"N/A";"VT";"0"
"67 285 370";"A";"2024";"Métropole";"M10PGTVP199Z427";"VT";"0"
"67 285 371";"A";"2024";"Métropole";"M10JEPVP000N723";"VT";"9"
"67 285 371";"B";"2024";"Métropole";"M10RENVP168X825";"VT";"11"
"67 285 372";"A";"2024";"Métropole";"010239530147";"VT";"17"
"67 285 372";"B";"2024";"Métropole";"010294486711";"VT";"2"
"67 285 373";"A";"2024";"DOM";"N/A";"VT";"N/A"
"67 285 374";"A";"2024";"Métropole";"N/A";"PL";"17"
"67 285 375";"A";"2024";"Métropole";"N/A";"VT";"16"
"67 285 376";"A";"2024";"Métropole";"N10NSSCT0463475";"VU";"2"
"67 285 376";"B";"2024";"Métropole";"M10SKDVP050P258";"VT";"2"
"67 285 377";"A";"2024";"Métropole";"MBM7622C9665";"VT";"22"
"67 285 378";"A";"2024";"Métropole";"N/A";"VU";"N/A"
"67 285 379";"A";"2024";"Métropole";"M10VWGVPX52Y943";"VT";"3"
"67 285 379";"B";"2024";"Métropole";"M10PGTVP0006827";"VT";"13"
"67 285 381";"A";"2024";"Métropole";"M10RENVP0015188";"VT";"14"
"67 285 381";"B";"2024";"Métropole";"L3EBMWM20777491";"Moto lourde";"3"
"67 285 382";"A";"2024";"Métropole";"M10DACVP002B017";"VT";"0"
"67 285 383";"A";"2024";"Métropole";"M10RENVP009Z781";"VT";"12"
"67 285 383";"B";"2024";"Métropole";"N/A";"PL";"10"
"67 285 384";"A";"2024";"Métropole";"M1GBMWVP087K973";"VT";"1"
"67 285 385";"A";"2024";"Métropole";"M1GPSCVP000G862";"VT";"9"
"67 285 385";"B";"2024";"Métropole";"M10PGTVP085B916";"VT";"3"
"67 285 386";"A";"2024";"Métropole";"MVW56A61MJ59";"VT";"17"
"67 285 386";"B";"2024";"Métropole";"M10DACVP000T680";"VT";"10"
"67 285 387";"A";"2024";"Métropole";"N10RENCTF222276";"VU";"1"
"67 285 387";"B";"2024";"Métropole";"N/A";"VT";"11"
"67 285 388";"A";"2024";"Métropole";"M10SUZVP000U174";"VT";"12"
"67 285 389";"A";"2024";"Métropole";"VF1BR1G0H387061";"VT";"16"
"67 285 390";"A";"2024";"Métropole";"N/A";"TC";"9"
"67 285 391";"A";"2024";"Métropole";"MCT5202SY896";"VT";"17"
"67 285 392";"A";"2024";"Métropole";"M10PGTVP006B183";"VT";"10"
"67 285 393";"A";"2024";"Métropole";"M10MN1VP012F715";"VT";"0"
"67 285 393";"B";"2024";"Métropole";"M10RENVP538J405";"VT";"5"
"67 285 393";"C";"2024";"Métropole";"MCT1302P2905";"VT";"18"
"67 285 394";"A";"2024";"Métropole";"MRE1102EV975";"VT";"22"
"67 285 395";"A";"2024";"Métropole";"MPE5212V9540";"VT";"N/A"
"67 285 395";"B";"2024";"Métropole";"N/A";"Moto légère";"20"
"67 285 397";"A";"2024";"Métropole";"N10PGTCT0096100";"VU";"9"
"67 285 398";"A";"2024";"Métropole";"N/A";"Cyclo";"0"
"67 285 400";"A";"2024";"Métropole";"N/A";"VT";"0"
"67 285 401";"A";"2024";"Métropole";"MFD50D2UA851";"VT";"18"
"67 285 403";"A";"2024";"Métropole";"L3EYAMM20008726";"Moto lourde";"7"
"67 285 403";"B";"2024";"Métropole";"MPE5113CN448";"VT";"15"
"67 285 404";"A";"2024";"Métropole";" L3EBMWM2046K66";"Moto lourde";"6"
"67 285 405";"A";"2024";"Métropole";"L1ESYMCL000J516";"Cyclo";"3"
"67 285 405";"B";"2024";"Métropole";"M10CTRVP004X561";"VT";"12"
"67 285 406";"A";"2024";"Métropole";"N/A";"PL";"24"
"67 285 406";"B";"2024";"Métropole";"M10PGTVP0034179";"VT";"11"
"67 285 407";"A";"2024";"Métropole";"N/A";"VU";"18"
"67 285 408";"A";"2024";"Métropole";"N/A";"VT";"0"
"67 285 408";"B";"2024";"Métropole";"L5EPGGTM001V369";"Moto lourde";"1"
"67 285 409";"A";"2024";"Métropole";"M10PELVP0653417";"VT";"12"
"67 285 410";"A";"2024";"Métropole";"M30MCZTC466J170";"TC";"7"
"67 285 410";"B";"2024";"Métropole";"MRE5022EW559";"VT";"16"
"67 285 411";"A";"2024";"Métropole";"L3EFMUML000S011";"Moto légère";"1"
"67 285 412";"A";"2024";"Métropole";"MPE1001BK570";"VT";"23"
"67 285 413";"A";"2024";"Métropole";"M10PGTVP0367864";"VT";"7"
"67 285 415";"A";"2024";"Métropole";"N/A";"Moto légère";"9"
"67 285 415";"B";"2024";"Métropole";"N/A";"VU";"N/A"
"67 285 416";"A";"2024";"Métropole";"M10AUDVP010X570";"VT";"7"
"67 285 416";"B";"2024";"Métropole";"M10RENVPE43F290";"VT";"0"
"67 285 419";"A";"2024";"Métropole";"M10MB2VP0624022";"VT";"0"
"67 285 420";"B";"2024";"Métropole";"M10PGTVP0006827";"VT";"13"
"67 285 420";"Z";"2024";"Métropole";"M10JT0VP0115219";"VT";"9"
"67 285 421";"A";"2024";"Métropole";"M10HMCVP002G042";"VT";"7"
"67 285 421";"B";"2024";"Métropole";"M10RENVP382F787";"VT";"9"
"67 285 421";"C";"2024";"Métropole";"MRE5032EL547";"VT";"14"
"67 285 422";"A";"2024";"Métropole";"M10CTRVP1895747";"VT";"1"
"67 285 423";"A";"2024";"Métropole";"N/A";"Moto légère";"0"
"67 285 424";"A";"2024";"Métropole";"M10JT0VP065K288";"VT";"1"
"67 285 425";"A";"2024";"Métropole";"MRE1001FY867";"VT";"23"
"67 285 426";"A";"2024";"Métropole";"N/A";"PL";"2"
"67 285 427";"A";"2024";"Métropole";"M1GBMWVP0915056";"VT";"2"
"67 285 427";"B";"2024";"Métropole";"L1EFKYCL000P064";"Cyclo";"2"
"67 285 428";"A";"2024";"Métropole";"MRE5001EJ999";"VT";"1"
"67 285 428";"B";"2024";"Métropole";"L3EHNDM1001R334";"Moto lourde";"1"
"67 285 429";"A";"2024";"Métropole";"M10PGTVP176U262";"VT";"2"
"67 285 429";"B";"2024";"Métropole";"N30VLVTRK145306";"PL";"5"
"67 285 430";"A";"2024";"Métropole";"M10JT0VP0047519";"VT";"11"
"67 285 430";"B";"2024";"Métropole";"LPE91C109398";"Cyclo";"12"
"67 285 431";"A";"2024";"Métropole";"N/A";"VT";"31"
"67 285 431";"B";"2024";"Métropole";"L3ETPHM2000K442";"Moto lourde";"9"
"67 285 432";"A";"2024";"Métropole";"  M10JT0VP01851";"VT";"6"
"67 285 432";"B";"2024";"Métropole";"LGG92E30E545";"Moto légère";"14"
"67 285 433";"A";"2024";"DOM";"N10MC3CTNT7F858";"VU";"1"
"67 285 434";"A";"2024";"Métropole";"MCT5002PY980";"VT";"15"
"67 285 435";"A";"2024";"Métropole";"N/A";"VU";"18"
"67 285 435";"B";"2024";"Métropole";"N10RENCT500N868";"VU";"7"
"67 285 436";"A";"2024";"Métropole";"MPE5202DZ707";"VT";"22"
"67 285 436";"B";"2024";"Métropole";"M10SETVP008E341";"VT";"3"
"67 285 437";"A";"2024";"Métropole";"MMB54J2AR539";"VT";"20"
"67 285 437";"B";"2024";"Métropole";"L3EHNDM1001R333";"Moto lourde";"0"
"67 285 438";"A";"2024";"Métropole";"LYM92E20V267";"Moto légère";"17"
"67 285 439";"A";"2024";"Métropole";"WV1ZZZ9KZVR5031";"VU";"27"
"67 285 439";"B";"2024";"Métropole";"L3EBMWM2036U422";"Moto lourde";"7"
"67 285 441";"A";"2024";"DOM";"LHV12E20C051";"Moto légère";"13"
"67 285 441";"B";"2024";"DOM";"MCT5002PY980";"VT";"14"
"67 285 442";"A";"2024";"Métropole";"L31YAMM1000U943";"Moto lourde";"0"
"67 285 442";"B";"2024";"Métropole";"M10CTRVP080C087";"VT";"4"
"67 285 443";"A";"2024";"Autres OM";"MR0KA8CD8014231";"VU";"2"
"67 285 443";"B";"2024";"Autres OM";"JYASJ1420000073";"Moto lourde";"6"
"67 285 444";"A";"2024";"Métropole";"L3EYAMM2000Z329";"Moto lourde";"11"
"67 285 445";"A";"2024";"Métropole";"L1ESYMCL000R428";"Cyclo";"5"
"67 285 445";"B";"2024";"Métropole";"MJT5272RW655";"VT";"16"
"67 285 446";"A";"2024";"Métropole";"M10RENVPC987141";"VT";"2"
"67 285 446";"B";"2024";"Métropole";"M10CTRVP071R850";"VT";"4"
"67 285 446";"C";"2024";"Métropole";"N/A";"VT";"0"
"67 285 447";"A";"2024";"Métropole";"L1EBETCL000H071";"Cyclo";"2"
"67 285 447";"B";"2024";"Métropole";"WDB9640411L9808";"PL";"8"
"67 285 448";"A";"2024";"Métropole";"M10TSLVP0004709";"VT";"2"
"67 285 448";"B";"2024";"Métropole";"N10RENCT161X114";"VU";"11"
"67 285 450";"A";"2024";"Métropole";"M10PGTVP0374303";"VT";"7"
"67 285 450";"B";"2024";"Métropole";"N30FRDTR493K265";"PL";"1"
"67 285 451";"A";"2024";"Métropole";"M10PGTVP0062199";"VT";"10"
"67 285 452";"A";"2024";"Métropole";"M10FATVP300P720";"VT";"0"
"67 285 452";"B";"2024";"Métropole";"L3EHDAM2000H373";"Moto lourde";"7"
"67 285 453";"A";"2024";"Métropole";"M10SETVP000N419";"VT";"12"
"67 285 454";"A";"2024";"Métropole";"N/A";"VT";"24"
"67 285 455";"A";"2024";"Métropole";"N/A";"Cyclo";"12"
"67 285 456";"A";"2024";"Métropole";"MMB79T2XG391";"VT";"18"
"67 285 457";"A";"2024";"Métropole";"M10FRDVP000X093";"VT";"14"
"67 285 458";"A";"2024";"Métropole";"N/A";"VU";"6"
"67 285 459";"A";"2024";"Métropole";"L1EPGTCL0127324";"Cyclo";"7"
"67 285 459";"B";"2024";"Métropole";"WDF9066131A9710";"VU";"16"
"67 285 460";"A";"2024";"Métropole";"MBM5622C2664";"VT";"22"
"67 285 460";"B";"2024";"Métropole";"VH15500DV733";"VU";"20"
"67 285 461";"A";"2024";"Métropole";" L1EBETCL000M17";"Moto légère";"4"
"67 285 462";"A";"2024";"Métropole";"N/A";"VT";"10"
"67 285 463";"A";"2024";"Métropole";"MTC3302PX736";"VT";"21"
"67 285 463";"B";"2024";"Métropole";"L3EHDAM2000P477";"Moto lourde";"3"
"67 285 464";"A";"2024";"Métropole";"N/A";"VT";"N/A"
"67 285 464";"B";"2024";"Métropole";"MCT7316VD107";"VT";"15"
"67 285 465";"A";"2024";"Métropole";"N/A";"VT";"N/A"
"67 285 466";"A";"2024";"Métropole";"N/A";"Cyclo";"2"
"67 285 466";"B";"2024";"Métropole";"M10PGTVP0113558";"VT";"9"
"67 285 467";"A";"2024";"Métropole";"M10HMCVP000C270";"VT";"12"
"67 285 467";"B";"2024";"Métropole";"LJS18L40R012";"Moto lourde";"23"
"67 285 468";"A";"2024";"Métropole";"M10NSSVP023A048";"VT";"9"
"67 285 468";"B";"2024";"Métropole";"W0L0SDL08B61065";"VU";"12"
"67 285 470";"A";"2024";"Métropole";"MG11102N9203";"VT";"16"
"67 285 470";"B";"2024";"Métropole";"N/A";"VT";"N/A"
"67 285 471";"A";"2024";"Métropole";"L3EHNDML0005753";"Moto légère";"7"
"67 285 473";"A";"2024";"Métropole";"M10PGTVP005F407";"VT";"9"
"67 285 473";"B";"2024";"Métropole";"M10RENVP000X012";"VT";"13"
"67 285 474";"A";"2024";"Métropole";"N/A";"Cyclo";"24"
"67 285 475";"A";"2024";"Métropole";"M10PGTVP081C012";"VT";"4"
"67 285 475";"B";"2024";"Métropole";"MRE5012E8572";"VT";"20"
"67 285 476";"A";"2024";"Métropole";"N/A";"VT";"0"
"67 285 476";"B";"2024";"Métropole";"N/A";"VT";"0"
"67 285 476";"C";"2024";"Métropole";"N/A";"TC";"14"
"67 285 477";"A";"2024";"Métropole";"MVW55C4S9635";"VT";"21"
"67 285 478";"A";"2024";"Métropole";"M10FRDVP0035026";"VT";"12"
"67 285 479";"A";"2024";"Métropole";"M10CTRVP016T606";"VT";"9"
"67 285 480";"B";"2024";"Métropole";"M10JT0VP020G645";"VT";"5"
"67 285 483";"A";"2024";"Métropole";"M10CTRVP0350145";"VT";"8"
"67 285 484";"A";"2024";"Métropole";"L5EPGTTM006F202";"Moto lourde";"10"
"67 285 485";"A";"2024";"Métropole";"MSA5402DJ450";"VT";"20"
"67 285 485";"B";"2024";"Métropole";"L3EKTMM20000264";"Moto lourde";"3"
"67 285 486";"A";"2024";"Métropole";"M10JT0VP0117257";"VT";"8"
"67 285 486";"B";"2024";"Métropole";"M10RENVPD99M542";"VT";"1"
