"Num_Acc";"id_usager";"id_vehicule";"num_veh";"place";"catu";"grav";"sexe";"an_nais";"trajet";"secu1";"secu2";"secu3";"locp";"actp";"etatp"
"202400002879";"203981773";"155776769";"A01";"10";"3";"4";"2";"1999";"9";"0";" -1";" -1";"4";"3";"1"
"202400002879";"203981774";"155776769";"A01";"1";"1";"1";"1";"1997";"4";"1";"0";" -1";"4";"3";"1"
"202400002880";"203981771";"155776767";"B01";"1";"1";"1";"1";"1996";"4";"1";"4";" -1";"0";"0";" -1"
"202400002880";"203981772";"155776768";"A01";"1";"1";"4";"2";"1971";"5";"1";" -1";" -1";"0";"0";" -1"
"202400002881";"203981769";"155776765";"B01";"1";"1";"1";"1";"1994";"4";"1";"0";" -1";"0";"0";" -1"
"202400002881";"203981770";"155776766";"A01";"1";"1";"4";"1";"1991";"1";"2";"0";" -1";"0";"0";" -1"
"202400002882";"203981766";"155776762";"A01";"1";"1";"4";"2";"1997";"5";"1";" -1";" -1";"0";"0";" -1"
"202400002882";"203981768";"155776764";"B01";"1";"1";"1";"1";"1942";"5";"1";" -1";" -1";"0";"0";" -1"
"202400002883";"203981764";"155776761";"A01";"3";"2";"4";"1";"2010";"5";"1";"0";" -1";" -1";" -1";" -1"
"202400002883";"203981765";"155776761";"A01";"1";"1";"1";"1";"1977";"5";"1";"0";" -1";" -1";" -1";" -1"
"202400002883";"203981767";"155776763";"B01";"1";"1";"1";"2";"1945";"0";"1";"0";" -1";" -1";" -1";" -1"
"202400002884";"203981757";"155776758";"A01";"1";"1";"4";"1";"1999";"0";"1";"0";" -1";" -1";" -1";" -1"
"202400002884";"203981759";"155776760";"B01";"1";"1";"4";"2";"1969";"0";"1";"0";" -1";" -1";" -1";" -1"
"202400002884";"203981761";"155776760";"B01";"2";"2";"4";"2";"2011";"0";"1";"0";" -1";" -1";" -1";" -1"
"202400002885";"203981756";"155776757";"A01";"1";"1";"4";"1";"1972";"5";"1";"0";" -1";"0";"0";" -1"
"202400002885";"203981758";"155776759";"B01";"2";"2";"1";"1";"1983";"5";"1";"0";" -1";"0";"0";" -1"
"202400002885";"203981760";"155776759";"B01";"4";"2";"4";"2";"2006";"5";"1";"0";" -1";"0";"0";" -1"
"202400002885";"203981762";"155776759";"B01";"3";"2";"4";"2";"1981";"5";"1";"0";" -1";"0";"0";" -1"
"202400002885";"203981763";"155776759";"B01";"1";"1";"4";"1";"2009";"5";"1";"0";" -1";"0";"0";" -1"
"202400002886";"203981754";"155776756";"A01";"10";"3";"4";"1";"1983";"1";"8";"0";"0";"1";"3";"1"
"202400002886";"203981755";"155776756";"A01";"1";"1";"1";" -1";"";" -1";"8";"8";"8";" -1";" -1";" -1"
"202400002887";"203981751";"155776754";"A01";"1";"1";"4";"2";"1982";"5";"1";" -1";" -1";"0";"0";" -1"
"202400002887";"203981752";"155776755";"B01";"2";"2";"4";"2";"1990";"0";"1";" -1";" -1";"0";"0";" -1"
"202400002887";"203981753";"155776755";"B01";"1";"1";"1";"1";"1989";"0";"1";" -1";" -1";"0";"0";" -1"
"202400002888";"203981748";"155776751";"A01";"1";"1";"4";"1";"1990";"1";"8";"0";"0";" -1";" -1";" -1"
"202400002888";"203981750";"155776753";"B01";"1";"1";"1";"1";"1997";"4";"1";"0";"0";" -1";" -1";" -1"
"202400002889";"203981747";"155776750";"B01";"1";"1";"3";"1";"1941";"5";"2";" -1";" -1";"0";"0";" -1"
"202400002889";"203981749";"155776752";"A01";"1";"1";"1";"2";"1980";"9";"1";" -1";" -1";"0";"0";" -1"
"202400002890";"203981744";"155776749";"A01";"1";"1";"1";"1";"1993";"4";"1";"0";"0";" -1";" -1";" -1"
"202400002890";"203981746";"155776749";"A01";"10";"3";"4";"1";"1953";"5";"0";"0";"0";"2";"3";"1"
"202400002891";"203981743";"155776748";"A01";"10";"3";"2";"1";"1980";" -1";" -1";" -1";" -1";"9";"3";"2"
"202400002891";"203981745";"155776748";"A01";"1";"1";"1";"1";"1996";" -1";"9";" -1";" -1";" -1";" -1";" -1"
"202400002892";"203981741";"155776747";"A01";"10";"3";"4";"1";"1966";"0";"0";"0";"0";"3";"3";"1"
"202400002892";"203981742";"155776747";"A01";"1";"1";"1";"2";"1998";"0";"1";"0";"0";" -1";" -1";" -1"
"202400002893";"203981739";"155776745";"A01";"1";"1";"3";"1";"1971";"0";"2";"8";" -1";" -1";" -1";" -1"
"202400002893";"203981740";"155776746";"B01";"1";"1";"4";"1";"1971";"1";"1";"8";" -1";" -1";" -1";" -1"
"202400002894";"203981737";"155776744";"A01";"10";"3";"4";"2";"1996";"1";"0";"0";"0";"2";"2";"1"
"202400002894";"203981738";"155776744";"A01";"1";"1";"1";"1";"1984";"1";"1";"0";"0";" -1";" -1";" -1"
"202400002895";"203981735";"155776742";"A01";"1";"1";"1";"1";"1977";"9";"1";"0";" -1";" -1";" -1";" -1"
"202400002895";"203981736";"155776743";"B01";"1";"1";"4";"1";"2003";"1";"8";"6";" -1";" -1";" -1";" -1"
"202400002896";"203981732";"155776740";"A01";"1";"1";"4";"2";"1972";"5";"1";"8";"0";" -1";" -1";" -1"
"202400002896";"203981733";"155776741";"B01";"1";"1";"1";"1";"1993";"5";"1";"8";"0";" -1";" -1";" -1"
"202400002896";"203981734";"155776741";"B01";"2";"2";"1";"1";"1994";"5";"1";"8";"0";" -1";" -1";" -1"
"202400002897";"203981731";"155776739";"A01";"1";"1";"3";"1";"1990";"9";"1";" -1";" -1";"0";"0";" -1"
"202400002898";"203981730";"155776738";"A01";"1";"1";"4";"1";"1986";"5";"1";"0";"0";" -1";" -1";" -1"
"202400002899";"203981725";"155776735";"A01";"1";"1";"1";"1";"1990";"5";"1";"0";"0";" -1";" -1";" -1"
"202400002899";"203981726";"155776736";"B01";"2";"2";"4";"2";"2004";"5";"2";"0";"0";" -1";" -1";" -1"
"202400002899";"203981727";"155776736";"B01";"1";"1";"1";"1";"2004";"5";"2";"0";"0";" -1";" -1";" -1"
"202400002900";"203981724";"155776734";"A01";"1";"1";"1";"2";"1977";"0";"1";"0";" -1";" -1";" -1";" -1"
"202400002900";"203981728";"155776737";"B01";"1";"1";"3";"1";"1966";"0";"2";"6";" -1";" -1";" -1";" -1"
"202400002900";"203981729";"155776737";"B01";"2";"2";"3";"2";"1969";"0";"2";"6";" -1";" -1";" -1";" -1"
"202400002901";"203981722";"155776732";"A01";"1";"1";"3";"1";"2010";" -1";"0";" -1";" -1";" -1";" -1";" -1"
"202400002902";"203981721";"155776731";"A01";"1";"1";"1";"1";"1993";"1";"8";"0";"0";" -1";" -1";" -1"
"202400002902";"203981723";"155776733";"B01";"1";"1";"4";"1";"1973";"1";"8";"0";"0";" -1";" -1";" -1"
"202400002903";"203981718";"155776730";"A01";"2";"2";"4";"2";"2004";"5";"1";" -1";" -1";"0";"0";" -1"
"202400002903";"203981719";"155776730";"A01";"1";"1";"4";"1";"2004";"5";"1";" -1";" -1";"0";"0";" -1"
"202400002904";"203981717";"155776729";"A01";"1";"1";"1";" -1";"";" -1";" -1";" -1";" -1";" -1";" -1";" -1"
"202400002904";"203981720";"155776729";"A01";"10";"3";"3";"1";"1936";"3";"8";"8";" -1";"3";"3";"1"
"202400002905";"203981713";"155776728";"A01";"7";"2";"4";"1";"1973";"5";"8";" -1";" -1";"0";"0";" -1"
"202400002905";"203981715";"155776728";"A01";"1";"1";"4";"1";"1985";"5";"8";" -1";" -1";"0";"0";" -1"
"202400002905";"203981716";"155776728";"A01";"2";"2";"4";"1";"1981";"5";"8";" -1";" -1";"0";"0";" -1"
"202400002906";"203981712";"155776726";"A01";"1";"1";"3";"1";"1999";"5";"0";" -1";" -1";"0";"0";" -1"
"202400002907";"203981711";"155776725";"B01";"1";"1";"4";"1";"1960";"5";"2";"0";" -1";" -1";" -1";" -1"
"202400002907";"203981714";"155776727";"A01";"1";"1";"1";"1";"1985";"0";"1";"0";" -1";" -1";" -1";" -1"
"202400002908";"203981706";"155776722";"B01";"2";"2";"4";"2";"2004";"1";"1";" -1";" -1";"0";"0";" -1"
"202400002908";"203981708";"155776722";"B01";"1";"1";"3";"1";"1970";"1";"1";" -1";" -1";"0";"0";" -1"
"202400002908";"203981709";"155776724";"A01";"2";"2";"1";"1";"1990";"0";"0";" -1";" -1";"0";"0";" -1"
"202400002908";"203981710";"155776724";"A01";"1";"1";"1";"1";"1995";"9";"0";" -1";" -1";"0";"0";" -1"
"202400002909";"203981705";"155776721";"A01";"1";"1";"1";"1";"1971";"4";"1";"0";" -1";" -1";" -1";" -1"
"202400002909";"203981707";"155776723";"B01";"1";"1";"4";"1";"1962";"5";"8";"0";" -1";" -1";" -1";" -1"
"202400002910";"203981704";"155776720";"A01";"1";"1";"3";"1";"2003";"5";"1";" -1";" -1";"0";"0";" -1"
"202400002911";"203981701";"155776718";"A01";"10";"3";"4";"2";"2002";"5";"0";" -1";" -1";"2";"B";"3"
"202400002911";"203981703";"155776718";"A01";"1";"1";"1";"1";"1974";"5";"0";" -1";" -1";"0";"0";" -1"
"202400002912";"203981699";"155776717";"A01";"1";"1";"1";"1";"1978";"5";"2";" -1";" -1";"0";"0";" -1"
"202400002912";"203981700";"155776717";"A01";"2";"2";"3";"1";"1956";"5";"2";" -1";" -1";"0";"0";" -1"
"202400002912";"203981702";"155776719";"B01";"1";"1";"1";"2";"2002";"5";"2";" -1";" -1";"0";"0";" -1"
"202400002913";"203981694";"155776713";"B01";"1";"1";"3";"1";"1997";"1";"8";"0";" -1";" -1";" -1";" -1"
"202400002913";"203981696";"155776715";"A01";"1";"1";"1";"1";"2001";"5";"1";"0";" -1";" -1";" -1";" -1"
"202400002914";"203981695";"155776714";"A01";"1";"1";"3";"1";"1966";"0";"2";"6";" -1";"0";"0";" -1"
"202400002914";"203981697";"155776716";"B01";"2";"2";"1";"2";"2004";"0";"1";" -1";" -1";"0";"0";" -1"
"202400002914";"203981698";"155776716";"B01";"1";"1";"1";"2";"1979";"0";"1";" -1";" -1";"0";"0";" -1"
"202400002915";"203981693";"155776712";"A01";"1";"1";"3";"1";"1972";"5";"2";"6";" -1";" -1";" -1";" -1"
"202400002916";"203981691";"155776709";"A01";"1";"1";"4";"1";"2003";"5";"1";" -1";" -1";"0";"0";" -1"
"202400002916";"203981692";"155776711";"B01";"1";"1";"3";"2";"1964";"1";"1";" -1";" -1";"0";"0";" -1"
"202400002917";"203981689";"155776708";"A01";"1";"1";"4";"1";"1987";"5";"8";"0";" -1";" -1";" -1";" -1"
"202400002917";"203981690";"155776708";"A01";"2";"2";"3";"1";"1994";"5";"8";"0";" -1";" -1";" -1";" -1"
"202400002918";"203981688";"155776707";"A01";"1";"1";"4";"1";"1989";"1";"1";" -1";" -1";"0";"0";" -1"
"202400002919";"203981686";"155776706";"A01";"1";"1";"2";"1";"1946";"5";"2";" -1";" -1";"0";"0";" -1"
"202400002920";"203981685";"155776705";"A01";"10";"3";"3";"1";"1960";"5";"0";" -1";" -1";"3";"3";"1"
"202400002920";"203981687";"155776705";"A01";"1";"1";"1";"1";"1975";"1";"8";"0";" -1";" -1";" -1";" -1"
"202400002921";"203981683";"155776704";"A01";"2";"2";"4";"1";"2013";"5";"1";" -1";" -1";"0";"0";" -1"
"202400002921";"203981684";"155776704";"A01";"1";"1";"1";"1";"1991";"5";"1";" -1";" -1";"0";"0";" -1"
"202400002922";"203981680";"155776701";"A01";"1";"1";"3";"1";"2004";"5";"8";" -1";" -1";"0";"0";" -1"
"202400002923";"203981679";"155776700";"A01";"1";"1";"3";"1";"1996";"0";"8";" -1";" -1";"0";"0";" -1"
"202400002924";"203981677";"155776697";"A01";"1";"1";"3";"1";"1960";"0";"1";" -1";" -1";"0";"0";" -1"
"202400002925";"203981675";"155776695";"A01";"1";"1";"3";"1";"1985";"0";"0";" -1";" -1";"0";"0";" -1"
"202400002926";"203981674";"155776694";"B01";"1";"1";"1";"2";"1985";"1";"1";" -1";" -1";"0";"0";" -1"
"202400002926";"203981676";"155776696";"A01";"1";"1";"4";"1";"2009";"5";"2";"6";" -1";"0";"0";" -1"
"202400002927";"203981673";"155776693";"A01";"1";"1";"2";"1";"1964";"1";"0";" -1";" -1";"0";"0";" -1"
"202400002928";"203981672";"155776692";"A01";"1";"1";"3";"1";"2003";"5";"8";" -1";" -1";"0";"0";" -1"
"202400002929";"203981670";"155776690";"A01";"1";"1";"3";"1";"1984";"1";"2";"6";" -1";"0";"0";" -1"
"202400002929";"203981671";"155776691";"B01";"1";"1";"1";"1";"1974";"1";"1";" -1";" -1";"0";"0";" -1"
"202400002930";"203981668";"155776688";"A01";"1";"1";"3";"1";"2005";"5";"8";" -1";" -1";"0";"0";" -1"
"202400002931";"203981667";"155776687";"A01";"1";"1";"1";"1";"1969";"9";"8";" -1";" -1";"0";"0";" -1"
"202400002931";"203981669";"155776689";"B01";"1";"1";"3";"2";"1956";"5";"0";" -1";" -1";"0";"0";" -1"
"202400002932";"203981665";"155776686";"A01";"2";"2";"3";"1";"2007";"5";"0";" -1";" -1";"0";"0";" -1"
"202400002932";"203981666";"155776686";"A01";"1";"1";"1";"1";"2002";"5";"1";" -1";" -1";"0";"0";" -1"
"202400002933";"203981663";"155776684";"A01";"1";"1";"2";"2";"1999";"5";"1";" -1";" -1";"0";"0";" -1"
"202400002933";"203981664";"155776685";"B01";"1";"1";"1";"1";"1988";"4";"1";" -1";" -1";"0";"0";" -1"
"202400002934";"203981657";"155776683";"A01";"7";"2";"1";"2";"2002";"4";"0";" -1";" -1";"0";"0";" -1"
"202400002934";"203981658";"155776683";"A01";"3";"2";"2";"1";"1988";"4";"0";" -1";" -1";"0";"0";" -1"
"202400002934";"203981659";"155776683";"A01";"5";"2";"1";"2";"2006";"4";"0";" -1";" -1";"0";"0";" -1"
"202400002934";"203981660";"155776683";"A01";"2";"2";"1";"1";"1985";"4";"0";" -1";" -1";"0";"0";" -1"
"202400002934";"203981661";"155776683";"A01";"4";"2";"4";"1";"2001";"4";"0";" -1";" -1";"0";"0";" -1"
"202400002934";"203981662";"155776683";"A01";"1";"1";"1";"1";"1973";"4";"0";" -1";" -1";"0";"0";" -1"
"202400002935";"203981655";"155776680";"B01";"1";"1";"1";"1";"1990";" -1";"0";" -1";" -1";" -1";" -1";" -1"
"202400002935";"203981656";"155776682";"A01";"1";"1";"4";"1";"1988";" -1";"0";" -1";" -1";" -1";" -1";" -1"
"202400002936";"203981654";"155776681";"A01";"1";"1";"2";"1";"1956";"0";"0";" -1";" -1";"0";"0";" -1"
"202400002937";"203981650";"155776677";"A01";"1";"1";"1";"1";"1992";"5";"1";"0";" -1";" -1";" -1";" -1"
"202400002937";"203981652";"155776679";"B01";"1";"1";"4";"1";"1978";"5";"1";"0";" -1";" -1";" -1";" -1"
"202400002938";"203981649";"155776676";"A01";"1";"1";"4";"1";"1987";"5";"1";" -1";" -1";"0";"0";" -1"
"202400002938";"203981651";"155776678";"B01";"2";"2";"4";"2";"1967";"5";"1";" -1";" -1";"0";"0";" -1"
"202400002938";"203981653";"155776678";"B01";"1";"1";"1";"1";"1960";"5";"1";" -1";" -1";"0";"0";" -1"
"202400002939";"203981645";"155776673";"A01";"1";"1";"3";"1";"1988";"0";"1";" -1";" -1";"0";"0";" -1"
"202400002939";"203981646";"155776675";"B01";"2";"2";"3";"2";"1958";"0";"1";" -1";" -1";"0";"0";" -1"
"202400002939";"203981648";"155776675";"B01";"1";"1";"3";"1";"1956";"0";"1";" -1";" -1";"0";"0";" -1"
"202400002940";"203981642";"155776671";"A01";"1";"1";"2";"1";"1944";"5";"1";" -1";" -1";"0";"0";" -1"
"202400002941";"203981640";"155776669";"A01";"1";"1";"4";"2";"1996";"5";"1";" -1";" -1";"0";"0";" -1"
"202400002942";"203981635";"155776667";"A01";"1";"1";"4";"2";"1971";"5";"1";" -1";" -1";" -1";" -1";" -1"
"202400002942";"203981637";"155776667";"A01";"2";"2";"1";"2";"1992";"5";"1";" -1";" -1";" -1";" -1";" -1"
"202400002942";"203981639";"155776668";"C01";"1";"1";"1";"1";"1959";"5";"1";"0";" -1";" -1";" -1";" -1"
"202400002943";"203981634";"155776666";"A01";"2";"2";"1";"2";"1952";"5";"1";" -1";" -1";"0";"0";" -1"
"202400002943";"203981636";"155776666";"A01";"10";"3";"4";"1";"1964";"5";"0";" -1";" -1";"3";"3";"1"
"202400002943";"203981638";"155776666";"A01";"1";"1";"1";"1";"1949";"5";"1";" -1";" -1";"0";"0";" -1"
"202400002944";"203981630";"155776664";"A01";"9";"2";"1";"2";"1998";"5";"1";" -1";" -1";"0";"0";" -1"
"202400002944";"203981631";"155776664";"A01";"1";"1";"4";"2";"2001";"5";"1";" -1";" -1";"0";"0";" -1"
"202400002944";"203981633";"155776664";"A01";"2";"2";"4";"2";"2000";"5";"1";" -1";" -1";"0";"0";" -1"
"202400002945";"203981629";"155776663";"A01";"1";"1";"2";"2";"2004";"5";"1";" -1";" -1";"0";"0";" -1"
"202400002945";"203981632";"155776665";"B01";"1";"1";"4";"1";"1957";"5";"8";" -1";" -1";"0";"0";" -1"
"202400002946";"203981624";"155776660";"A01";"1";"1";"1";"1";"1985";"0";"1";" -1";" -1";"0";"0";" -1"
"202400002946";"203981626";"155776662";"B01";"7";"2";"4";"2";"1975";"0";"1";" -1";" -1";"0";"0";" -1"
"202400002946";"203981627";"155776662";"B01";"9";"2";"4";"1";"2001";"0";"1";" -1";" -1";"0";"0";" -1"
"202400002946";"203981628";"155776662";"B01";"1";"1";"1";"1";"1974";"0";"1";" -1";" -1";"0";"0";" -1"
"202400002947";"203981623";"155776659";"A01";"1";"1";"3";"1";"2000";"5";"2";"8";" -1";" -1";" -1";" -1"
"202400002947";"203981625";"155776661";"B01";"1";"1";"1";"2";"1995";"0";"1";"8";" -1";" -1";" -1";" -1"
"202400002948";"203981619";"155776657";"A01";"10";"3";"3";"1";"2000";"5";"0";" -1";" -1";"6";"3";"1"
"202400002948";"203981621";"155776657";"A01";"2";"2";"4";"1";"2005";"5";"1";"5";" -1";"0";"0";" -1"
"202400002948";"203981622";"155776657";"A01";"1";"1";"4";"1";"2001";"5";"1";"5";" -1";"0";"0";" -1"
"202400002949";"203981618";"155776656";"A01";"1";"1";"1";" -1";"";"9";" -1";" -1";" -1";"0";"0";" -1"
"202400002949";"203981620";"155776658";"B01";"1";"1";"4";"2";"2005";"9";"8";"0";" -1";"0";"0";" -1"
"202400002950";"203981616";"155776654";"A01";"1";"1";"4";"1";"1961";"1";"1";" -1";" -1";"0";"0";" -1"
"202400002950";"203981617";"155776655";"B01";"1";"1";"3";"1";"2002";"5";"1";" -1";" -1";"0";"0";" -1"
"202400002951";"203981610";"155776651";"A01";"10";"3";"3";"2";"1992";"5";"0";" -1";" -1";"9";"2";"2"
"202400002951";"203981612";"155776651";"A01";"1";"1";"1";"1";"1961";"4";"8";" -1";" -1";"0";"0";" -1"
"202400002952";"203981608";"155776650";"A01";"3";"2";"1";"1";"2020";"0";"1";"0";" -1";" -1";" -1";" -1"
"202400002952";"203981609";"155776650";"A01";"1";"1";"4";"1";"1986";"0";"1";"0";" -1";" -1";" -1";" -1"
"202400002952";"203981611";"155776652";"B01";"2";"2";"1";"2";"1941";"9";"1";"0";" -1";" -1";" -1";" -1"
"202400002952";"203981613";"155776652";"B01";"1";"1";"4";"2";"1950";"9";"1";"0";" -1";" -1";" -1";" -1"
"202400002952";"203981614";"155776653";"C01";"4";"2";"1";"1";"2017";"0";"1";"0";" -1";" -1";" -1";" -1"
"202400002952";"203981615";"155776653";"C01";"1";"1";"1";"1";"1986";"0";"1";"0";" -1";" -1";" -1";" -1"
"202400002953";"203981607";"155776649";"A01";"1";"1";"3";"1";"1993";"5";"1";" -1";" -1";"0";"0";" -1"
"202400002954";"203981604";"155776648";"A01";"1";"1";"1";"1";"1959";"0";"8";"0";" -1";" -1";" -1";" -1"
"202400002954";"203981605";"155776648";"A01";"10";"3";"4";"2";"1988";"0";"0";" -1";" -1";"3";"3";"2"
"202400002954";"203981606";"155776648";"A01";"10";"3";"4";"2";"1968";"0";"0";" -1";" -1";"3";"3";"2"
"202400002955";"203981597";"155776645";"A01";"1";"1";"3";"1";"1988";"5";"2";" -1";" -1";"0";"0";" -1"
"202400002956";"203981596";"155776644";"A01";"2";"2";"1";"2";"1928";"5";"1";"9";" -1";"0";"0";" -1"
"202400002956";"203981598";"155776644";"A01";"1";"1";"1";"1";"1958";"5";"1";"9";" -1";"0";"0";" -1"
"202400002956";"203981599";"155776646";"B01";"2";"2";"1";"2";"1996";"3";"1";" -1";" -1";"0";"0";" -1"
"202400002956";"203981600";"155776646";"B01";"6";"2";"1";"1";"2022";"3";"1";"3";" -1";"0";"0";" -1"
"202400002956";"203981601";"155776646";"B01";"1";"1";"4";"1";"1992";"3";"1";"9";" -1";"0";"0";" -1"
"202400002957";"203981592";"155776640";"A01";"1";"1";"4";"1";"1993";"0";"1";" -1";" -1";"0";"0";" -1"
"202400002957";"203981594";"155776642";"B01";"1";"1";"4";"1";"2003";"0";"1";" -1";" -1";"0";"0";" -1"
"202400002958";"203981591";"155776639";"A01";"1";"1";"3";"1";"1973";"0";"8";" -1";" -1";"0";"0";" -1"
"202400002958";"203981593";"155776641";"C01";"1";"1";"1";" -1";"";" -1";" -1";" -1";" -1";" -1";" -1";" -1"
"202400002958";"203981595";"155776643";"B01";"1";"1";"1";"1";"1980";"5";"1";" -1";" -1";"0";"0";" -1"
"202400002959";"203981589";"155776636";"B01";"1";"1";"3";"1";"1998";"1";"2";"6";"9";"0";"0";" -1"
"202400002959";"203981590";"155776638";"A01";"1";"1";"1";"1";"1995";"1";"1";" -1";" -1";"0";"0";" -1"
"202400002960";"203981587";"155776635";"A01";"1";"1";"3";"1";"2008";"5";"0";" -1";" -1";"0";"0";" -1"
"202400002960";"203981588";"155776637";"B01";"1";"1";"1";"1";"1986";"4";"1";" -1";" -1";"0";"0";" -1"
"202400002961";"203981585";"155776633";"A01";"1";"1";"3";"1";"1996";"5";"2";"6";" -1";"0";"0";" -1"
"202400002962";"203981584";"155776632";"B01";"1";"1";"4";"1";"2000";"1";"1";" -1";" -1";"0";"0";" -1"
"202400002962";"203981586";"155776634";"A01";"1";"1";"4";"1";"1939";"9";"1";" -1";" -1";"0";"0";" -1"
"202400002963";"203981581";"155776630";"A01";"10";"3";"4";"2";"1989";"0";"0";" -1";" -1";"3";"3";"1"
"202400002963";"203981582";"155776630";"A01";"1";"1";"1";"1";"1946";"0";"1";" -1";" -1";"0";"0";" -1"
"202400002964";"203981583";"155776631";"A01";"1";"1";"3";"1";"1998";"0";"8";" -1";" -1";"0";"0";" -1"
"202400002965";"203981576";"155776627";"A01";"1";"1";"1";"1";"1977";"0";"1";" -1";" -1";"0";"0";" -1"
"202400002965";"203981580";"155776629";"B01";"1";"1";"3";"1";"1973";"1";"2";"6";" -1";"0";"0";" -1"
"202400002966";"203981572";"155776625";"A01";"1";"1";"2";"1";"1977";"0";"1";" -1";" -1";"0";"0";" -1"
"202400002966";"203981573";"155776626";"B01";"2";"2";"1";"2";"2000";"5";"1";" -1";" -1";"0";"0";" -1"
"202400002966";"203981574";"155776626";"B01";"3";"2";"1";"2";"2006";"5";"1";" -1";" -1";"0";"0";" -1"
"202400002966";"203981575";"155776626";"B01";"4";"2";"4";"2";"2003";"5";"1";" -1";" -1";"0";"0";" -1"
"202400002966";"203981577";"155776626";"B01";"5";"2";"3";"2";"2002";"5";"1";" -1";" -1";"0";"0";" -1"
"202400002966";"203981578";"155776626";"B01";"1";"1";"1";"2";"2003";"5";"1";" -1";" -1";"0";"0";" -1"
"202400002966";"203981579";"155776628";"C01";"1";"1";"3";"1";"2002";"5";"1";" -1";" -1";"0";"0";" -1"
"202400002967";"203981570";"155776624";"A01";"2";"2";"3";"2";"1989";"5";"1";" -1";" -1";"0";"0";" -1"
"202400002967";"203981571";"155776624";"A01";"1";"1";"4";"1";"1986";"5";"1";" -1";" -1";"0";"0";" -1"
"202400002968";"203981568";"155776622";"A01";"1";"1";"4";"1";"1993";"5";"1";" -1";" -1";"0";"0";" -1"
"202400002969";"203981566";"155776621";"A01";"10";"3";"3";"1";"1949";"0";"0";" -1";" -1";"2";"3";"1"
"202400002969";"203981567";"155776621";"A01";"1";"1";"1";"1";"1954";"0";"8";" -1";" -1";"0";"0";" -1"
"202400002970";"203981569";"155776623";"A01";"1";"1";"4";"1";"1985";"0";"2";"0";" -1";"0";"0";" -1"
"202400002971";"203981560";"155776617";"A01";"1";"1";"1";"1";"1951";"3";"1";" -1";" -1";"0";"0";" -1"
"202400002971";"203981561";"155776618";"B01";"2";"2";"1";"1";"2005";"3";"2";" -1";" -1";"0";"0";" -1"
"202400002971";"203981563";"155776618";"B01";"1";"1";"3";"1";"2006";"3";"2";" -1";" -1";"0";"0";" -1"
"202400002972";"203981559";"155776616";"B01";"1";"1";"3";"2";"1959";"9";"2";"0";" -1";" -1";" -1";" -1"
"202400002972";"203981562";"155776619";"A01";"1";"1";"1";"2";"1952";"5";"1";"0";" -1";" -1";" -1";" -1"
"202400002973";"203981556";"155776615";"A01";"1";"1";"3";"1";"1982";" -1";"2";" -1";" -1";" -1";" -1";" -1"
"202400002974";"203981551";"155776613";"B01";"4";"2";"3";"1";"1998";"5";"0";" -1";" -1";"0";"0";" -1"
"202400002974";"203981552";"155776613";"B01";"2";"2";"1";"1";"1962";"5";"1";" -1";" -1";"0";"0";" -1"
"202400002974";"203981553";"155776613";"B01";"1";"1";"1";"2";"1998";"5";"1";" -1";" -1";"0";"0";" -1"
"202400002974";"203981554";"155776614";"A01";"5";"2";"1";"1";"1982";"5";"0";" -1";" -1";"0";"0";" -1"
"202400002974";"203981555";"155776614";"A01";"5";"2";"1";"1";"1970";"5";"0";" -1";" -1";"0";"0";" -1"
"202400002974";"203981557";"155776614";"A01";"5";"2";"1";"1";"1976";"5";"0";" -1";" -1";"0";"0";" -1"
"202400002974";"203981558";"155776614";"A01";"1";"1";"3";"1";"1959";"5";"0";" -1";" -1";"0";"0";" -1"
"202400002975";"203981550";"155776612";"A01";"1";"1";"4";"1";"1992";"0";"0";" -1";" -1";" -1";" -1";" -1"
"202400002976";"203981549";"155776611";"A01";"1";"1";"4";"1";"1980";"1";"1";"0";" -1";" -1";" -1";" -1"
"202400002977";"203981547";"155776609";"A01";"1";"1";"4";"1";"2004";"0";"0";" -1";" -1";" -1";" -1";" -1"
"202400002977";"203981548";"155776610";"B01";"1";"1";"1";" -1";"";"0";"8";" -1";" -1";" -1";" -1";" -1"
"202400002978";"203981546";"155776608";"A01";"1";"1";"4";"2";"2003";"5";"1";" -1";" -1";" -1";" -1";" -1"
"202400002979";"203981545";"155776607";"A01";"1";"1";"4";"2";"2003";"1";"1";" -1";" -1";" -1";" -1";" -1"
"202400002980";"203981540";"155776604";"B01";"1";"1";"1";"1";"1982";"4";"1";"4";" -1";" -1";" -1";" -1"
"202400002980";"203981542";"155776605";"C01";"1";"1";"1";"2";"1994";"5";"1";"4";" -1";" -1";" -1";" -1"
"202400002980";"203981543";"155776606";"A01";"2";"2";"4";"2";"1977";"5";"1";"0";" -1";" -1";" -1";" -1"
"202400002980";"203981544";"155776606";"A01";"1";"1";"4";"2";"1952";"5";"1";"4";" -1";" -1";" -1";" -1"
"202400002981";"203981538";"155776602";"A01";"1";"1";"1";" -1";"";" -1";" -1";" -1";" -1";" -1";" -1";" -1"
"202400002981";"203981539";"155776603";"B01";"3";"2";"3";"2";"1964";" -1";" -1";" -1";" -1";" -1";" -1";" -1"
"202400002981";"203981541";"155776603";"B01";"1";"1";"1";"1";"1980";" -1";"1";" -1";" -1";" -1";" -1";" -1"
"202400002982";"203981533";"155776599";"A01";"1";"1";"4";"2";"1989";"1";"1";"8";" -1";" -1";" -1";" -1"
